"region","annual_mean","annual_SD","three_yr_mean","three_year_SD"
"North_Pacific",15.8949686635588,0.208029754392548,15.8922656116864,0.179459655872275
"Eastern_Bering_Sea",3.41998398225883,0.503300445958921,3.41757730999857,0.31320846671177
"Gulf_of_Alaska",7.51972736096441,0.688034567728459,7.51563450902969,0.487779934976121
"British_Columbia_Coast",9.84289625720061,0.522385074013074,9.84081779386765,0.388684115633027
"Northern_California_Current",11.7217235295962,0.511051898754341,11.7207632545027,0.39669477163872
"Southern_California_Current",13.7672427420888,0.540378953078713,13.7660576920142,0.421328574874463
