"sigma_d","true","weighted_10","weighted_mean","weighted_90"
0.215,0.544355585128767,0.346308949751166,0.388188519918664,0.715676614614786
0.215,2.08616473065639,1.48606184105496,1.61043468879802,2.31278234751811
0.22,0.384953921650588,0.346451187143369,0.391991685390465,0.723966459158415
0.22,1.7660990111797,1.48539805982167,1.61914846034277,2.32641200206085
0.22,0.595167426483593,0.34641096062338,0.391214662756254,0.722845706664832
0.22,1.83342159670075,1.48552108394481,1.61892892657175,2.32597193699071
0.22,0.670666107610174,0.346425702727279,0.391577492495371,0.722735398764809
0.22,1.46528247469663,1.48564517840638,1.61907158688774,2.32585009345446
0.22,0.380935940455245,0.346425705166676,0.391577569350861,0.722735482164689
0.22,0.83057837932492,1.48566507451979,1.61907146922025,2.32584997090755
0.22,0.792933522328938,0.346152671924201,0.380045179616383,0.639508522216926
0.22,2.68392681816851,1.48307584981063,1.58926600525045,2.04332695692987
0.22,1.04708464410189,0.346424603257612,0.391526956033709,0.709474094464158
0.22,2.61756770057239,1.4856348086683,1.61896159633101,2.32552828919514
0.22,0.681497160775544,0.346425514756835,0.391571396375603,0.722576498919153
0.22,1.71761420547883,1.48564360527812,1.61907344216486,2.32556086968405
0.22,0.529127167504495,0.346425544701686,0.391573210062632,0.722741724476786
0.22,1.73781100915735,1.48564234842403,1.61907402613042,2.32585746928234
0.22,0.820877837646193,0.346425705166676,0.391577569350861,0.722735482164677
0.22,1.24357821890877,1.48565208125167,1.61907146922025,2.32584997090755
0.22,1.38464668814442,0.346425705166314,0.391577569332842,0.722323001617809
0.22,2.34189680598589,1.48564490395954,1.61907146919442,2.32584997085133
0.22,1.20705727520393,0.346425705166676,0.391577569350861,0.722735482164672
0.22,1.80665309086733,1.48564490396277,1.61907146922025,2.32584997090755
0.22,0.786430521874216,0.346425702621543,0.391577466480445,0.722735257228554
0.22,1.55806912659207,1.4856448911901,1.61907155518333,2.32585007257814
0.22,1.25137389044051,0.346425452805163,0.391565204932083,0.701693181840794
0.22,1.9148324657668,1.48564297967924,1.61906634393153,2.32584925290546
0.22,0.460139408340982,0.346429672223568,0.391560188164638,0.723641546441915
0.22,1.45605585306599,1.49832038253942,1.6207324032902,2.32757221657833
0.22,0.593015314044268,0.345620134827972,0.367730767456516,0.712805007443497
0.22,2.06790329708913,1.47717100352384,1.56835331293912,2.26431325638317
0.22,0.423826687644679,0.346428009246574,0.391608819848724,0.722909105306713
0.22,1.87710724869596,1.48559949358129,1.61898099519744,2.32586058011807
0.22,0.597243749999636,0.346424309174491,0.39154293885362,0.722744480220922
0.22,1.50712688003036,1.48565401549402,1.61913951750441,2.32592512590602
0.22,0.707526925337782,0.346425705166634,0.391577569349433,0.722735482162514
0.22,1.53454217781062,1.48564490396255,1.6190714692219,2.32584997090943
0.22,0.6128965198504,0.346425400304014,0.391569547070734,0.722734664857805
0.22,1.61917525521926,1.48564295293209,1.61908017575099,2.32586162046167
0.22,0.380689807223835,0.346426045607766,0.391583213495357,0.722751621527497
0.22,1.37796004631107,1.49461096881232,1.61909335547719,2.32587194327097
0.22,0.405984772283069,0.346425710593878,0.391577652463683,0.722735805776839
0.22,1.68355694081452,1.48564484042476,1.61907162514678,2.32585023838289
0.22,0.345371720271881,0.471212993204299,0.616127910058712,0.826636136899465
0.22,1.51161299693261,1.71766139377591,2.14435710314353,2.57363605214706
0.22,0.544355585128767,0.346393227394695,0.390733270357559,0.723578536978114
0.22,2.08616473065639,1.4850880779347,1.6161615219015,2.32385193179093
0.225,0.384953921650588,0.346547048968501,0.394707189359202,0.731598585800333
0.225,1.7660990111797,1.48450290072858,1.62520346867992,2.3370506859418
0.225,0.595167426483593,0.3464963500242,0.393759258931368,0.730297222037034
0.225,1.83342159670075,1.48464411961827,1.62490891812069,2.33653022914597
0.225,0.670666107610174,0.34651422199756,0.394192254271212,0.730120622632723
0.225,1.46528247469663,1.48479671179732,1.62505731530402,2.33635842213846
0.225,0.380935940455245,0.346514226506985,0.394192394308381,0.730120755996096
0.225,0.83057837932492,1.48482277768888,1.62505708981418,2.33635819990592
0.225,0.792933522328938,0.346214989112207,0.381823809030702,0.647692065988128
0.225,2.68392681816851,1.48194984586039,1.59314059090929,2.05262514919199
0.225,1.04708464410189,0.346512725933036,0.394124855171708,0.716292978859023
0.225,2.61756770057239,1.48478228173067,1.62490971587521,2.33594658582373
0.225,0.681497160775544,0.34651394606148,0.394183432082489,0.730110977506389
0.225,1.71761420547883,1.48479433275133,1.6250604080351,2.33636482072088
0.225,0.529127167504495,0.346514006381451,0.394186410616255,0.730130574872513
0.225,1.73781100915735,1.48479258218755,1.62506148229412,2.33636921839044
0.225,0.820877837646193,0.346514226506985,0.394192394308381,0.729992219234949
0.225,1.24357821890877,1.48480535846803,1.62505708981418,2.33610905059436
0.225,1.38464668814442,0.346514226505971,0.39419239425904,0.729633757759199
0.225,2.34189680598589,1.48479626420949,1.62505708974288,2.33635819975842
0.225,1.20705727520393,0.346514226506985,0.394192394308381,0.730120756090832
0.225,1.80665309086733,1.48479626421871,1.62505708981418,2.33635819990592
0.225,0.786430521874216,0.346514221785734,0.394192206121622,0.730120374146668
0.225,1.55806912659207,1.48479624052112,1.62505725680696,2.33635838574708
0.225,1.25137389044051,0.346513858181764,0.394174784322179,0.707704740444851
0.225,1.9148324657668,1.48479341289429,1.62504999625455,2.33635775264514
0.225,0.460139408340982,0.346520517774218,0.394194660434421,0.731237743638044
0.225,1.45605585306599,1.49761588916706,1.62707921877896,2.33834190419324
0.225,0.593015314044268,0.345661125004245,0.369829833536408,0.722594154478229
0.225,2.06790329708913,1.47580568484659,1.5734269859749,2.27696390599797
0.225,0.423826687644679,0.346517521694732,0.394236350320195,0.730217779576132
0.225,1.87710724869596,1.48473794091882,1.62495112446248,2.33613024238638
0.225,0.597243749999636,0.346512360557353,0.394146809174509,0.730008420098846
0.225,1.50712688003036,1.48480590829891,1.62515179232125,2.33620671910486
0.225,0.707526925337782,0.346514226506858,0.394192394304053,0.730120755990113
0.225,1.53454217781062,1.48479626421805,1.62505708981948,2.33635819991163
0.225,0.6128965198504,0.346513789548414,0.39418106767567,0.730120877338217
0.225,1.61917525521926,1.48479345418347,1.62507034168949,2.33637481074346
0.225,0.380689807223835,0.346514751739155,0.394200805586018,0.730144027175805
0.225,1.37796004631107,1.4942719857534,1.62508901882166,2.33638865020129
0.225,0.405984772283069,0.346514236886689,0.394192548734598,0.730121330171908
0.225,1.68355694081452,1.48479615364987,1.62505738467619,2.33635866586726
0.225,0.345371720271881,0.468554642910837,0.615824912549087,0.830468265437157
0.225,1.51161299693261,1.70943381737982,2.14370856640289,2.57611348793201
0.225,0.544355585128767,0.346477582931276,0.393248169146176,0.731213630805386
0.225,2.08616473065639,1.48414366444283,1.62176835183616,2.33427442168401
0.23,0.384953921650588,0.346643876128742,0.397406097248758,0.738966394577041
0.23,1.7660990111797,1.48363922101181,1.63115696121095,2.3470833186998
0.23,0.595167426483593,0.346581039404768,0.396265614296081,0.73747373907109
0.23,1.83342159670075,1.48379925360798,1.63077612750414,2.346478223223
0.23,0.670666107610174,0.346602374604355,0.396776315152682,0.737215516307105
0.23,1.46528247469663,1.48398418204974,1.6309265156955,2.34624770944202
0.23,0.380935940455245,0.346602382589288,0.396776560460604,0.737215720578552
0.23,0.83057837932492,1.48401762563029,1.63092610181571,2.34624732243113
0.23,0.792933522328938,0.346277262758395,0.383586907841663,0.655722311810358
0.23,2.68392681816851,1.48085562620926,1.59694836074061,2.06157926010259
0.23,1.04708464410189,0.346600386957685,0.39668818453465,0.722826708148673
0.23,2.61756770057239,1.48396454360662,1.6307323502414,2.34572884895268
0.23,0.681497160775544,0.346601981102758,0.396763866874456,0.737203423298584
0.23,1.71761420547883,1.48398067911768,1.63093142072608,2.34625698337098
0.23,0.529127167504495,0.346602088760556,0.396768523780801,0.737230568383397
0.23,1.73781100915735,1.48397830090406,1.63093319220443,2.34626304040074
0.23,0.820877837646193,0.346602382589288,0.396776560460604,0.737107311427873
0.23,1.24357821890877,1.48399479662418,1.63092610181571,2.34603718771228
0.23,1.38464668814442,0.346602382586635,0.39677656033412,0.736647623142435
0.23,2.34189680598589,1.48398347468316,1.63092610163158,2.34624732206756
0.23,1.20705727520393,0.346602382589288,0.396776560460604,0.737215720621478
0.23,1.80665309086733,1.48398347470772,1.63092610181571,2.34624732243113
0.23,0.786430521874216,0.346602374205193,0.396776229680912,0.737106684125938
0.23,1.55806912659207,1.48398343255634,1.63092641204462,2.3460375107658
0.23,1.25137389044051,0.346601859948084,0.396752069959606,0.71333556857821
0.23,1.9148324657668,1.48397936120348,1.63091651019566,2.34603712082942
0.23,0.460139408340982,0.34661159261544,0.396803923301373,0.738569444727302
0.23,1.45605585306599,1.4969286535752,1.63335435302734,2.34850659163228
0.23,0.593015314044268,0.345704631006546,0.371948425224248,0.733041762412119
0.23,2.06790329708913,1.47449527552586,1.57848530405531,2.29087095404611
0.23,0.423826687644679,0.346606958202447,0.396836506546721,0.737507262696493
0.23,1.87710724869596,1.48390986736975,1.6308039106209,2.34628962591282
0.23,0.597243749999636,0.346599942287525,0.396717627326428,0.737243134189469
0.23,1.50712688003036,1.48399340903408,1.63105494807754,2.34637409435971
0.23,0.707526925337782,0.346602382588926,0.396776560448399,0.73721572056322
0.23,1.53454217781062,1.48398347470585,1.63092610183147,2.34624732244717
0.23,0.6128965198504,0.346601772615203,0.396760926524206,0.737217531180784
0.23,1.61917525521926,1.48397952935237,1.63094567223271,2.34627041504264
0.23,0.380689807223835,0.346603168639818,0.396788750348317,0.737248444417559
0.23,1.37796004631107,1.49395637430814,1.63097152046333,2.34628855577286
0.23,0.405984772283069,0.346602401550783,0.396776834957684,0.737216700617533
0.23,1.68355694081452,1.48398328936136,1.6309266331621,2.3462481031511
0.23,0.345371720271881,0.465998824351011,0.615419297222485,0.834122039252971
0.23,1.51161299693261,1.7014583107555,2.14269662844684,2.57834269799563
0.23,0.544355585128767,0.346561535981959,0.395729036758417,0.73858934022171
0.23,2.08616473065639,1.48322751458698,1.62723969599819,2.34409008943192
0.235,0.384953921650588,0.346741265390199,0.400085071304301,0.746077472546068
0.235,1.7660990111797,1.48280549801672,1.63699487718429,2.35654628410499
0.235,0.595167426483593,0.346664565021152,0.398730142974489,0.744384530024242
0.235,1.83342159670075,1.48298475737201,1.63651673030679,2.35585313444155
0.235,0.670666107610174,0.346689680836288,0.39932613883126,0.743937551552869
0.235,1.46528247469663,1.48320595254933,1.63666502455787,2.35537894170436
0.235,0.380935940455245,0.346689694430197,0.399326553370602,0.744028662953566
0.235,0.83057837932492,1.48324804993728,1.63666429432245,2.35555431738882
0.235,0.792933522328938,0.346339226875752,0.385334194736902,0.66342768440042
0.235,2.68392681816851,1.47979338490247,1.60068424558212,2.06988724972522
0.235,1.04708464410189,0.346687097207348,0.399212963113888,0.72908233377865
0.235,2.61756770057239,1.48317976173506,1.63641419073872,2.35491056956813
0.235,0.681497160775544,0.346689134371203,0.399308976194948,0.744013602109126
0.235,1.71761420547883,1.48320091880307,1.63667247994384,2.35556803653347
0.235,0.529127167504495,0.346689311865501,0.399315968264969,0.744050371172335
0.235,1.73781100915735,1.48319776013704,1.63667519313901,2.35557615656247
0.235,0.820877837646193,0.346689694430197,0.3993265533706,0.744028662953538
0.235,1.24357821890877,1.4832187388374,1.63666429432245,2.35555431738882
0.235,1.38464668814442,0.346689694423692,0.399326553065369,0.743291102258839
0.235,2.34189680598589,1.48320486633664,1.63666429387488,2.35537829598487
0.235,1.20705727520393,0.346689694430197,0.399326553370599,0.744028662953028
0.235,1.80665309086733,1.48320486639805,1.63666429432245,2.35555431738882
0.235,0.786430521874216,0.346689680123843,0.399325992805646,0.744027671903421
0.235,1.55806912659207,1.48320479424769,1.63666484757499,2.35555486825243
0.235,1.25137389044051,0.346688971666708,0.399293227085827,0.718922464123078
0.235,1.9148324657668,1.48319907486829,1.63665159138459,2.3555554098557
0.235,0.460139408340982,0.346702459185661,0.399384614207775,0.745544126664373
0.235,1.45605585306599,1.49625892285721,1.63954364186894,2.35790636290018
0.235,0.593015314044268,0.345750263137395,0.374076064313121,0.742571365456606
0.235,2.06790329708913,1.47323927982253,1.58349561759823,2.30301931689987
0.235,0.423826687644679,0.346695884111568,0.399406161174139,0.744396186931181
0.235,1.87710724869596,1.4831134365053,1.63652530202776,2.35561917940988
0.235,0.597243749999636,0.346686565745431,0.39925159896071,0.744070546843686
0.235,1.50712688003036,1.48321479489651,1.63683599682439,2.35571446715532
0.235,0.707526925337782,0.346689694429234,0.399326553338382,0.743937853352666
0.235,1.53454217781062,1.48320486639306,1.63666429436614,2.35537829687489
0.235,0.6128965198504,0.346688863184734,0.399305413957811,0.744033188332292
0.235,1.61917525521926,1.4831994538042,1.63669241472501,2.35558569084967
0.235,0.380689807223835,0.346690838624945,0.399343776050989,0.743982627567845
0.235,1.37796004631107,1.49366156846028,1.63672742095593,2.35543257618311
0.235,0.405984772283069,0.346689727655493,0.399327022160656,0.743939460135836
0.235,1.68355694081452,1.48320456611093,1.63666521146998,2.35537954461413
0.235,0.345371720271881,0.463540286650975,0.614920688236007,0.837590295086939
0.235,1.51161299693261,1.69371646146761,2.14134239617475,2.58031226667153
0.235,0.544355585128767,0.346644652006787,0.398172635650741,0.745606634767456
0.235,2.08616473065639,1.4823384363867,1.63256232288057,2.35313006399077
0.24,0.384953921650588,0.346838848668432,0.402741500672862,0.752939426186962
0.24,1.7660990111797,1.48200011629952,1.64270499468293,2.36547344346931
0.24,0.595167426483593,0.346746523033791,0.401150230035987,0.751039012391378
0.24,1.83342159670075,1.48219881923306,1.64211894306186,2.36468964543073
0.24,0.670666107610174,0.346775715742855,0.401839111960569,0.75056782107591
0.24,1.46528247469663,1.48246027253112,1.64226091248144,2.36431478086293
0.24,0.380935940455245,0.34677573806761,0.401839789812705,0.750568241779615
0.24,0.83057837932492,1.48251234174473,1.64225966997471,2.36431372728376
0.24,0.792933522328938,0.346400640454615,0.387065714338163,0.671142427326751
0.24,2.68392681816851,1.47876305364549,1.60434382242816,2.07820104499248
0.24,1.04708464410189,0.34677242409178,0.401696161892731,0.735067390138649
0.24,2.61756770057239,1.48242598248096,1.6419421878226,2.36352490836352
0.24,0.681497160775544,0.346774975103849,0.40181594697723,0.750550265365809
0.24,1.71761420547883,1.48245319779395,1.64227183098728,2.36433273875155
0.24,0.529127167504495,0.346775251142383,0.401826091052151,0.750599062014895
0.24,1.73781100915735,1.48244908789136,1.64227576220775,2.36434336598573
0.24,0.820877837646193,0.34677573806761,0.401839789812698,0.750568241789902
0.24,1.24357821890877,1.4824754021495,1.64225966997471,2.36431372728377
0.24,1.38464668814442,0.346775738052572,0.401839789115786,0.749819402830359
