"region","model","experiment","year","annual.unsmoothed","annual.two.yr.running.mean","annual.three.yr.running.mean","winter.unsmoothed","winter.two.yr.running.mean","winter.three.yr.running.mean"
"North_Pacific","ACCESS-CM2","piControl",1850,0.752943372515583,0.780892910458706,NA,NA,NA,NA
"North_Pacific","ACCESS-CM2","piControl",1851,0.80884244840183,0.807313043369441,0.789189819751488,0.902857012815563,1.19180632667911,NA
"North_Pacific","ACCESS-CM2","piControl",1852,0.805783638337053,1.41762866432947,1.21469992568692,1.48075564054266,1.43138889713522,1.255211602362
"North_Pacific","ACCESS-CM2","piControl",1853,2.02947369032189,1.86035375123582,1.50883038026956,1.38202215372778,1.88714411860314,1.75168129258298
"North_Pacific","ACCESS-CM2","piControl",1854,1.69123381214975,1.36878564560238,1.58901499384222,2.3922660834785,1.89747218723216,1.72565550939736
"North_Pacific","ACCESS-CM2","piControl",1855,1.04633747905501,0.510317738461171,0.903956429690697,1.40267829098581,1.05158744076949,1.4984803216725
"North_Pacific","ACCESS-CM2","piControl",1856,-0.0257020021326639,-0.278671143295478,0.162998397488017,0.700496590553174,0.235064417987284,0.624269042320128
"North_Pacific","ACCESS-CM2","piControl",1857,-0.531640284458292,-0.48627449925663,-0.332750333548641,-0.230367754578606,-0.498534693603689,-0.0988575988847342
"North_Pacific","ACCESS-CM2","piControl",1858,-0.440908714054968,-0.399593520615927,-0.443609108563382,-0.766701632628771,-0.431278253754429,-0.364308087362488
"North_Pacific","ACCESS-CM2","piControl",1859,-0.358278327176886,-0.126800636240279,-0.231503328845175,-0.0958548748800861,-0.177540551728112,-0.373927578694999
"North_Pacific","ACCESS-CM2","piControl",1860,0.104677054696328,-0.641905372384076,-0.54736302398168,-0.259226228576138,-0.413926629472319,-0.307902711274908
"North_Pacific","ACCESS-CM2","piControl",1861,-1.38848779946448,-0.558123307694284,-0.33718985356408,-0.568627030368501,-0.292879777848317,-0.281661928090924
"North_Pacific","ACCESS-CM2","piControl",1862,0.272241184075913,0.301751480629875,-0.26166161273491,-0.0171325253281338,-0.163354579167659,-0.298445396234606
"North_Pacific","ACCESS-CM2","piControl",1863,0.331261777183838,0.959001708354519,0.730081533594983,-0.309576633007185,0.29132052634186,0.188502842451862
"North_Pacific","ACCESS-CM2","piControl",1864,1.5867416395252,1.0421729537729,0.805202561576544,0.892217685690904,0.775643302738255,0.413903324156441
"North_Pacific","ACCESS-CM2","piControl",1865,0.497604268020595,0.835853236683733,1.08614937096422,0.659068919785605,1.11718804531003,1.04219792543699
"North_Pacific","ACCESS-CM2","piControl",1866,1.17410220534687,0.914658766185694,0.775640600130661,1.57530717083445,1.21886301571824,1.0322649837407
"North_Pacific","ACCESS-CM2","piControl",1867,0.655215327024515,0.958451672036038,1.03033518313965,0.862418860602039,0.962818655586923,1.16698149400277
"North_Pacific","ACCESS-CM2","piControl",1868,1.26168801704756,0.415088369697266,0.495130688806349,1.06321845057181,0.512351244904745,0.629040450137177
"North_Pacific","ACCESS-CM2","piControl",1869,-0.43151127765303,-0.230043999133679,0.267200006260067,-0.0385159607623156,0.0758629691723455,0.404981462972166
"North_Pacific","ACCESS-CM2","piControl",1870,-0.0285767206143293,0.256339939921264,0.0270562007298327,0.190241899107007,0.0961530174275224,0.0512633580309097
"North_Pacific","ACCESS-CM2","piControl",1871,0.541256600456857,0.187904461352498,0.115744067363556,0.00206413574803826,0.135790826229976,0.153941183855653
"North_Pacific","ACCESS-CM2","piControl",1872,-0.165447677751861,-0.25976843679612,0.00723990895487236,0.269517516711914,-0.207812180675286,-0.137853408534178
"North_Pacific","ACCESS-CM2","piControl",1873,-0.354089195840379,-0.62206025262065,-0.46985606099772,-0.685141878062485,-0.683167272341138,-0.365605675990121
"North_Pacific","ACCESS-CM2","piControl",1874,-0.89003130940092,-0.488502760592036,-0.443698239008151,-0.681192666619791,-0.462017758819215,-0.536392465233638
"North_Pacific","ACCESS-CM2","piControl",1875,-0.0869742117831525,0.015107318174885,-0.286605557683717,-0.242842851018639,-0.0902417090733891,-0.287225361588856
"North_Pacific","ACCESS-CM2","piControl",1876,0.117188848132923,0.323037448062692,0.186366894780744,0.0623594328718609,0.1007802716638,-0.0137607692303466
"North_Pacific","ACCESS-CM2","piControl",1877,0.528886047992461,0.242097846782832,0.200461513899529,0.139201110455738,0.152328100870757,0.122338544871125
"North_Pacific","ACCESS-CM2","piControl",1878,-0.0446903544267979,-0.0371625488371833,0.151520316772698,0.165455091285776,0.329920406637765,0.266347307910423
"North_Pacific","ACCESS-CM2","piControl",1879,-0.0296347432475686,0.326065534169588,0.202480237970793,0.494385721989754,0.361723256520876,0.296300534775843
"North_Pacific","ACCESS-CM2","piControl",1880,0.681765811586744,0.742572563293742,0.485170127779972,0.229060791051999,0.473338497178693,0.48035423878238
"North_Pacific","ACCESS-CM2","piControl",1881,0.803379315000739,0.579787249962919,0.613780103837528,0.717616203305387,0.79637970646194,0.607273401325293
"North_Pacific","ACCESS-CM2","piControl",1882,0.3561951849251,0.376356111318949,0.518697179212879,0.875143209618493,0.356759547886701,0.477045099692929
"North_Pacific","ACCESS-CM2","piControl",1883,0.396517037712798,1.04821786243841,0.817543636600638,-0.161624113845091,0.306164053937979,0.49582377249815
"North_Pacific","ACCESS-CM2","piControl",1884,1.69991868716402,1.60142584352672,1.19978957492208,0.77395222172105,1.6746736900426,1.06257442208003
"North_Pacific","ACCESS-CM2","piControl",1885,1.50293299988943,1.23672688131838,1.39112414993359,2.57539515836415,1.63146596958178,1.3456280536282
"North_Pacific","ACCESS-CM2","piControl",1886,0.970520762747325,0.76721884083007,1.01245689384986,0.687536780799409,0.671080203710844,1.30585185526194
"North_Pacific","ACCESS-CM2","piControl",1887,0.563916918912814,0.72699715086523,0.808171688159262,0.654623626622279,0.61234015334347,0.637405695828783
"North_Pacific","ACCESS-CM2","piControl",1888,0.890077382817646,0.20888440314728,0.327228575069125,0.57005668006466,0.281576197417762,0.405925340485934
"North_Pacific","ACCESS-CM2","piControl",1889,-0.472308576523086,-0.566322086205228,-0.080855596530937,-0.00690428522913606,-0.026275266454359,0.172502049051981
"North_Pacific","ACCESS-CM2","piControl",1890,-0.660335595887371,-0.575427724664272,-0.541054675283876,-0.0456462476795819,-0.0647003262030201,-0.0454349792117254
"North_Pacific","ACCESS-CM2","piControl",1891,-0.490519853441173,-0.181739079195545,-0.341271251426153,-0.0837544047264583,-0.169717888154152,-0.128360674662629
"North_Pacific","ACCESS-CM2","piControl",1892,0.127041695050083,0.355631715630904,0.0735811926068784,-0.255681371581846,-0.109403388437068,-0.100853727200198
"North_Pacific","ACCESS-CM2","piControl",1893,0.584221736211724,0.470336118064334,0.35590464372625,0.0368745947077105,-0.0694277772966962,-0.131512308725079
"North_Pacific","ACCESS-CM2","piControl",1894,0.356450499916943,0.176420414557456,0.312354188442212,-0.175730149301103,0.171906980703965,0.12689618537188
"North_Pacific","ACCESS-CM2","piControl",1895,-0.00360967080202992,-0.187880766027855,-0.00643701071292268,0.519544110709034,0.327031792647976,0.15944447866495
"North_Pacific","ACCESS-CM2","piControl",1896,-0.372151861253681,-0.425700948886614,-0.285003856191753,0.134519474586918,-0.31132058883568,-0.0343656889874419
"North_Pacific","ACCESS-CM2","piControl",1897,-0.479250036519547,0.0782928567279204,-0.07185538259928,-0.757160652258277,-0.396654139339561,-0.219596268030734
"North_Pacific","ACCESS-CM2","piControl",1898,0.635835749975388,0.47450868000001,0.156589107826824,-0.0361476264208442,0.446722460921716,0.0454280898617184
"North_Pacific","ACCESS-CM2","piControl",1899,0.313181610024631,0.653113508548201,0.647354255690597,0.929592548264277,0.393115391638579,0.250027718952105
"North_Pacific","ACCESS-CM2","piControl",1900,0.99304540707177,0.858810258450495,0.67693404230854,-0.143361764987118,0.290751113109661,0.503698258161199
"North_Pacific","ACCESS-CM2","piControl",1901,0.724575109829219,0.871357731929611,0.911920290310331,0.724863991206439,0.883210868779792,0.541019990857489
"North_Pacific","ACCESS-CM2","piControl",1902,1.01814035403,0.386403531201097,0.499127390743805,1.04155774635315,0.772952745532673,0.756923160757261
"North_Pacific","ACCESS-CM2","piControl",1903,-0.245333291627808,0.405396652557064,0.609644553048044,0.504347744712199,0.559940804026913,0.720479784802324
"North_Pacific","ACCESS-CM2","piControl",1904,1.05612659674194,1.15647167705804,0.689203354162757,0.615533863341627,0.243536281155738,0.330473435674559
"North_Pacific","ACCESS-CM2","piControl",1905,1.25681675737414,0.815536802351027,0.89573340048133,-0.128461301030151,0.293448263820717,0.400810130327687
"North_Pacific","ACCESS-CM2","piControl",1906,0.374256847327912,0.531212085183782,0.773080309247235,0.715357828671584,0.71823361034759,0.436001973221676
"North_Pacific","ACCESS-CM2","piControl",1907,0.688167323039651,0.4413314071296,0.418973220529037,0.721109392023595,0.944398319403363,0.868051489159437
"North_Pacific","ACCESS-CM2","piControl",1908,0.194495491219549,1.12075749192326,0.97656076896206,1.16768724678313,0.958311255713599,0.879243967816931
"North_Pacific","ACCESS-CM2","piControl",1909,2.04701949262698,1.98245825797245,1.38647066905481,0.748935264644066,1.38773559534351,1.31438614582339
"North_Pacific","ACCESS-CM2","piControl",1910,1.91789702331792,2.05572050222769,2.05282016569412,2.02653592604296,2.19054056209306,1.7100054629434
"North_Pacific","ACCESS-CM2","piControl",1911,2.19354398113746,2.41653359357528,2.25032140348949,2.35454519814317,2.15279960481497,2.11071171189097
"North_Pacific","ACCESS-CM2","piControl",1912,2.6395232060131,1.99154044316271,2.05887495582096,1.95105401148677,2.12651087767165,2.20252231782882
"North_Pacific","ACCESS-CM2","piControl",1913,1.34355768031232,1.2945161352008,1.74285182547157,2.30196774385653,2.24723743201317,2.14850962517104
"North_Pacific","ACCESS-CM2","piControl",1914,1.24547459008929,0.81763965119589,0.992945660901367,2.19250712016982,1.41610113074767,1.71139000178396
"North_Pacific","ACCESS-CM2","piControl",1915,0.389804712302493,0.924663912699019,1.03160080516244,0.639695141325534,0.915104011361309,1.34090504763081
"North_Pacific","ACCESS-CM2","piControl",1916,1.45952311309555,1.02900797759976,0.815940222500669,1.19051288139708,1.22366451517707,1.02900805722656
"North_Pacific","ACCESS-CM2","piControl",1917,0.598492842103969,0.262884402511678,0.661763972706301,1.25681614895705,0.882313237032014,0.985046451820371
"North_Pacific","ACCESS-CM2","piControl",1918,-0.0727240370806126,0.62273037298515,0.614651196024756,0.50781032510698,0.34551884243423,0.649284611275169
"North_Pacific","ACCESS-CM2","piControl",1919,1.31818478305091,1.22136337642022,0.790000905253275,0.183227359761479,0.764444849302978,0.678900007904312
"North_Pacific","ACCESS-CM2","piControl",1920,1.12454196978952,1.24724086622841,1.27088883850258,1.34566233884448,1.22510718903683,0.877813912611714
"North_Pacific","ACCESS-CM2","piControl",1921,1.36993976266729,1.52198390815624,1.389503262034,1.10455203922919,0.734130435934377,0.937974403571076
"North_Pacific","ACCESS-CM2","piControl",1922,1.67402805364518,1.98034614488762,1.77687735081418,0.363708832639566,1.09097593782413,1.09550130495915
"North_Pacific","ACCESS-CM2","piControl",1923,2.28666423613007,2.67805427252941,2.34337886623466,1.81824304300869,2.43998701203059,1.74789428556691
"North_Pacific","ACCESS-CM2","piControl",1924,3.06944430892875,2.97643252172506,2.74650975986006,3.06173098105249,2.89318885720383,2.53487358580545
"North_Pacific","ACCESS-CM2","piControl",1925,2.88342073452138,2.33807506022242,2.5818648097912,2.72464673335517,2.45172028775951,2.65505718552384
"North_Pacific","ACCESS-CM2","piControl",1926,1.79272938592346,1.84755194835451,2.19284154374347,2.17879384216385,2.25240211351482,2.40981698679494
"North_Pacific","ACCESS-CM2","piControl",1927,1.90237451078556,2.20903431124934,2.07026600280738,2.32601038486579,2.3150850747436,2.26965466388368
"North_Pacific","ACCESS-CM2","piControl",1928,2.51569411171312,1.69014878340984,1.76089069253508,2.30415976462141,2.0977344709826,2.173826442277
"North_Pacific","ACCESS-CM2","piControl",1929,0.864603455106568,0.836174122953839,1.39601411920693,1.89130917734379,1.43204865592762,1.72275235882555
"North_Pacific","ACCESS-CM2","piControl",1930,0.807744790801111,0.834601330104886,0.84460203843878,0.972788134511449,0.951262713449557,1.26461153474763
"North_Pacific","ACCESS-CM2","piControl",1931,0.861457869408662,0.836124532572884,0.82666461864896,0.929737292387664,1.31973900789335,1.20408871676605
"North_Pacific","ACCESS-CM2","piControl",1932,0.810791195737107,0.576681271775138,0.671606804319646,1.70974072339904,0.831046834066306,0.863943653506759
"North_Pacific","ACCESS-CM2","piControl",1933,0.342571347813168,1.00561736601226,0.940675309253875,-0.0476470552664256,0.755494358519232,1.07357648014583
"North_Pacific","ACCESS-CM2","piControl",1934,1.66866338421135,1.25455798954291,0.95056244229966,1.55863577230489,1.42808804602377,0.936176345593706
"North_Pacific","ACCESS-CM2","piControl",1935,0.840452594874463,0.660834177275772,0.996777246254298,1.29754031974265,0.980480604155416,1.17319899353857
"North_Pacific","ACCESS-CM2","piControl",1936,0.481215759677082,0.259111534080072,0.452891887678202,0.663420888568179,0.360961934688559,0.67315472970659
"North_Pacific","ACCESS-CM2","piControl",1937,0.0370073084830618,-0.156858611103298,0.0558328458234951,0.0585029808089384,-0.119839683115709,0.141247174112254
"North_Pacific","ACCESS-CM2","piControl",1938,-0.350724530689658,-0.0805361449196658,-0.0413549937854234,-0.298182347040356,-0.253597010277779,-0.14956367991554
"North_Pacific","ACCESS-CM2","piControl",1939,0.189652240850326,0.181165681316015,0.00386894398079054,-0.209011673515202,-0.12097849314836,-0.180046444445692
"North_Pacific","ACCESS-CM2","piControl",1940,0.172679121781704,0.556184567924682,0.434007125566564,-0.0329453127815188,0.656395655606316,0.367926545899143
"North_Pacific","ACCESS-CM2","piControl",1941,0.939690014067661,0.368453973888548,0.303195689852933,1.34573662399415,0.695945497114884,0.452981893816083
"North_Pacific","ACCESS-CM2","piControl",1942,-0.202782066290565,0.382182292773153,0.568018199871322,0.0461543702356165,0.0532702971597562,0.484092406104555
"North_Pacific","ACCESS-CM2","piControl",1943,0.967146651836872,0.865942112316061,0.509700719447185,0.0603862240838959,0.89638808603626,0.612976847436045
"North_Pacific","ACCESS-CM2","piControl",1944,0.76473757279525,0.629901855820263,0.742316787825799,1.73238994798862,0.979792347824336,0.673323639910856
"North_Pacific","ACCESS-CM2","piControl",1945,0.495066138845275,0.136731167717025,0.346066636076433,0.227194747660049,0.22807728386392,0.729514838572155
"North_Pacific","ACCESS-CM2","piControl",1946,-0.221603803411226,-0.681078318404,-0.289030165987575,0.228959820067791,-0.258450518721715,-0.0965687632611266
"North_Pacific","ACCESS-CM2","piControl",1947,-1.14055283339677,-0.760988716059925,-0.581193745177025,-0.74586085751122,-0.958410946475247,-0.562620690960901
"North_Pacific","ACCESS-CM2","piControl",1948,-0.381424598723076,0.250716101544637,-0.2130402101025,-1.17096103543927,-0.669185572292736,-0.694744000698897
"North_Pacific","ACCESS-CM2","piControl",1949,0.88285680181235,1.14692121064209,0.637472607520367,-0.167410109146198,0.771857579978918,0.124251374839521
"North_Pacific","ACCESS-CM2","piControl",1950,1.41098561947183,1.15939278047189,1.06721412091871,1.71112526910403,1.43971351333788,0.904005639176522
"North_Pacific","ACCESS-CM2","piControl",1951,0.907799941471958,0.745994300400635,0.967658073424366,1.16830175757173,0.667188230070946,1.01516724308198
"North_Pacific","ACCESS-CM2","piControl",1952,0.584188659329312,0.919585483671704,0.915656969605122,0.166074702570162,0.755894634058798,0.893363675229775
"North_Pacific","ACCESS-CM2","piControl",1953,1.2549823080141,0.910194481304063,0.801525873979146,1.34571456554743,1.51876323581052,1.06786705806373
"North_Pacific","ACCESS-CM2","piControl",1954,0.565406654594029,0.233393730420066,0.573923256284742,1.69181190607361,1.11561999940851,1.19231818812149
"North_Pacific","ACCESS-CM2","piControl",1955,-0.0986191937538974,0.353972223430168,0.424450367151455,0.53942809274342,0.02574926020135,0.581103475492102
"North_Pacific","ACCESS-CM2","piControl",1956,0.806563640614233,1.12658102937349,0.718180954997696,-0.48792957234072,0.481825688096898,0.501026489645738
"North_Pacific","ACCESS-CM2","piControl",1957,1.44659841813275,1.44697771939104,1.23350635979877,1.45158094853452,1.53110380641291,0.858092680161701
"North_Pacific","ACCESS-CM2","piControl",1958,1.44735702064933,1.51254875946475,1.49056531235408,1.61062666429131,1.65526906242417,1.58737302446095
"North_Pacific","ACCESS-CM2","piControl",1959,1.57774049828016,1.65065843847722,1.58289129920126,1.69991146055704,1.63854254296504,1.62923725007379
"North_Pacific","ACCESS-CM2","piControl",1960,1.72357637867429,1.12598706032461,1.27657153964312,1.57717362537304,1.56068215319706,1.60709192231705
"North_Pacific","ACCESS-CM2","piControl",1961,0.52839774197492,0.800078501671131,1.10791112733885,1.54419068102109,1.01434953008324,1.20195756184651
"North_Pacific","ACCESS-CM2","piControl",1962,1.07175926136734,0.835850318574249,0.733366126374472,0.484508379145395,0.228332287779135,0.66695175219312
"North_Pacific","ACCESS-CM2","piControl",1963,0.599941375781155,0.813159398965962,0.899359353099756,-0.0278438035871241,0.167803842156396,0.273372021152729
"North_Pacific","ACCESS-CM2","piControl",1964,1.02637742215077,1.06249332724253,0.908309343422071,0.363451487899916,0.68712383987594,0.448801292054919
"North_Pacific","ACCESS-CM2","piControl",1965,1.09860923233429,1.05272815933909,1.04394458027632,1.01079619185196,1.1860631123001,0.911859237500041
"North_Pacific","ACCESS-CM2","piControl",1966,1.00684708634389,0.523629574543013,0.715289460473438,1.36133003274824,1.06915348994112,1.04970105724473
"North_Pacific","ACCESS-CM2","piControl",1967,0.0404120627421351,0.511542860691444,0.676644269242259,0.776976947133992,0.621589274506976,0.868169527254066
"North_Pacific","ACCESS-CM2","piControl",1968,0.982673658640753,-0.13077817028116,-0.0737147592733952,0.46620160187996,-0.118501027107477,0.179991630973013
"North_Pacific","ACCESS-CM2","piControl",1969,-1.24422999920307,-1.11966175106517,-0.418883281163194,-0.703203656094914,-0.786002960750504,-0.368601439873683
"North_Pacific","ACCESS-CM2","piControl",1970,-0.995093502927261,-0.55715996624553,-0.786183310564711,-0.868802265406094,-0.628672171777607,-0.653515999883376
"North_Pacific","ACCESS-CM2","piControl",1971,-0.119226429563799,-0.123279679306758,-0.413884287180259,-0.388542078149121,-0.108479486521008,-0.361920412816037
"North_Pacific","ACCESS-CM2","piControl",1972,-0.127332929049716,-0.477564120987112,-0.358118223846008,0.171583105107104,-0.322621929892665,-0.344595312644817
"North_Pacific","ACCESS-CM2","piControl",1973,-0.827795312924507,-0.944842233399498,-0.672339131949571,-0.816826964892434,-1.00425935689762,-0.612311869562713
"North_Pacific","ACCESS-CM2","piControl",1974,-1.06188915387449,-0.568284711219746,-0.654788245121333,-1.19169174890281,-1.10316053718245,-1.00771601308578
"North_Pacific","ACCESS-CM2","piControl",1975,-0.0746802685650017,0.0322058077231039,-0.332492512809427,-1.0146293254621,-0.495676824027583,-0.727681798985992
"North_Pacific","ACCESS-CM2","piControl",1976,0.13909188401121,0.257282058609204,0.146627949551135,0.0232756774069328,-0.116310086782608,-0.415749833009105
"North_Pacific","ACCESS-CM2","piControl",1977,0.375472233207198,0.030076423277648,0.0664149101888351,-0.255895850972149,-0.0439562377820011,-0.0215455993856898
"North_Pacific","ACCESS-CM2","piControl",1978,-0.315319386651902,-0.181520379921976,0.00414382445441538,0.167983375408147,0.119280703328395,-0.00577814810511989
"North_Pacific","ACCESS-CM2","piControl",1979,-0.0477213731920493,-0.159212191800302,-0.211247923417502,0.0705780312486426,-0.146699238533541,-0.0418050338863115
"North_Pacific","ACCESS-CM2","piControl",1980,-0.270703010408555,-0.0639296943159776,-0.0585269206080017,-0.363976508315724,-0.0454604380738455,-0.00678094829968281
"North_Pacific","ACCESS-CM2","piControl",1981,0.1428436217766,-0.287737027972299,-0.282059022117718,0.273055632168033,0.38923218765945,0.138162622334392
"North_Pacific","ACCESS-CM2","piControl",1982,-0.718317677721199,-0.806047219838417,-0.489750272633411,0.505408743150866,-0.127349770457474,0.00611869708436184
"North_Pacific","ACCESS-CM2","piControl",1983,-0.893776761955635,-0.189153226021068,-0.365541376587779,-0.760108284065814,-0.538364666122502,-0.190440196364712
"North_Pacific","ACCESS-CM2","piControl",1984,0.515470309913499,-0.249055107357967,-0.46396232555719,-0.316621048179189,-0.380522760632719,-0.507051268443751
"North_Pacific","ACCESS-CM2","piControl",1985,-1.01358052462943,-1.07579198870398,-0.545371222498157,-0.444424473086249,-0.694958904259972,-0.568846285566378
"North_Pacific","ACCESS-CM2","piControl",1986,-1.13800345277854,-1.60099323416126,-1.40518899765065,-0.945493335433695,-1.28251868779926,-1.00315394956159
"North_Pacific","ACCESS-CM2","piControl",1987,-2.06398301554398,-1.9013435101624,-1.64689682436778,-1.61954404016482,-1.58653129380915,-1.37285197435067
"North_Pacific","ACCESS-CM2","piControl",1988,-1.73870400478082,-1.24694236482096,-1.5192892483953,-1.55351854745348,-1.83366565679461,-1.76229178458468
"North_Pacific","ACCESS-CM2","piControl",1989,-0.755180724861104,-1.33580825956344,-1.47010684130257,-2.11381276613573,-1.51608539936017,-1.52856311539127
"North_Pacific","ACCESS-CM2","piControl",1990,-1.91643579426577,-1.33875230024457,-1.14422844178341,-0.918358032584615,-1.21797049720763,-1.51658458685033
"North_Pacific","ACCESS-CM2","piControl",1991,-0.761068806223361,-0.324910952553827,-0.855419233124476,-1.51758296183064,-1.09467845529415,-1.03590498105764
"North_Pacific","ACCESS-CM2","piControl",1992,0.111246901115708,-0.0277419475562208,-0.272184233778601,-0.671773948757662,-0.196006436517177,-0.636531944954997
"North_Pacific","ACCESS-CM2","piControl",1993,-0.16673079622815,-1.04754386163148,-0.661280274049086,0.279761075723309,-0.326135144341803,-0.44134807914709
"North_Pacific","ACCESS-CM2","piControl",1994,-1.92835692703482,-1.60607655347787,-1.12629463439463,-0.932031364406916,-1.06422381527795,-0.616228851610867
"North_Pacific","ACCESS-CM2","piControl",1995,-1.28379617992093,-0.642792551699066,-1.07131401014432,-1.19641626614899,-0.803012418202987,-0.846018733604296
"North_Pacific","ACCESS-CM2","piControl",1996,-0.00178892347720563,-0.225952162756811,-0.578566835144849,-0.40960857025698,-0.420781297306621,-0.679326286920745
"North_Pacific","ACCESS-CM2","piControl",1997,-0.450115402036415,-0.423835292267467,-0.28315316933738,-0.431954024356261,-0.459694001229454,-0.442998857571963
"North_Pacific","ACCESS-CM2","piControl",1998,-0.397555182498518,0.324053810489859,0.0659974063144338,-0.487433978102648,-0.255130258637633,-0.314071513877175
"North_Pacific","ACCESS-CM2","piControl",1999,1.04566280347824,0.783147922130194,0.38958022058729,-0.0228265391726175,0.380890934770241,0.0914492971459448
"North_Pacific","ACCESS-CM2","piControl",2000,0.520633040782154,-0.168620100358453,0.23614086758711,0.784608408713099,0.312627834551502,0.200809709976795
"North_Pacific","ACCESS-CM2","piControl",2001,-0.85787324149906,-0.519632182070335,-0.172877107786172,-0.159352739610095,-0.195218892568016,0.131390207859023
"North_Pacific","ACCESS-CM2","piControl",2002,-0.181391122641609,-0.50705459137246,-0.62399414141466,-0.231085045525936,-0.28611537379203,-0.243861162398052
"North_Pacific","ACCESS-CM2","piControl",2003,-0.832718060103311,-0.26128298415979,-0.23465236365373,-0.341145702058124,-0.15020487043848,-0.177164928800965
"North_Pacific","ACCESS-CM2","piControl",2004,0.31015209178373,0.267850165142145,-0.0990059099396736,0.0407359611811642,0.196603701649081,0.0173539004133458
"North_Pacific","ACCESS-CM2","piControl",2005,0.225548238500561,-0.117200292829896,0.0252505020413124,0.352471442116997,0.0724873157760356,0.0619035309110785
"North_Pacific","ACCESS-CM2","piControl",2006,-0.459948824160353,-0.361709269786832,-0.165956767024368,-0.207496810564926,-0.195925699915998,-0.0131266525716661
"North_Pacific","ACCESS-CM2","piControl",2007,-0.263469715413312,-0.665501565999984,-0.596983985386774,-0.18435458926707,-0.439153246747454,-0.361934434686612
"North_Pacific","ACCESS-CM2","piControl",2008,-1.06753341658666,-1.04705264245856,-0.785858333443478,-0.693951904227839,-0.929337005893042,-0.681009533684384
"North_Pacific","ACCESS-CM2","piControl",2009,-1.02657186833046,-0.40126741263294,-0.623356080617512,-1.16472210755824,-0.962166364532535,-0.87276154443097
"North_Pacific","ACCESS-CM2","piControl",2010,0.224037043064584,0.278189264430955,-0.156731113156185,-0.759610621506826,-0.292021994806559,-0.582922032390454
"North_Pacific","ACCESS-CM2","piControl",2011,0.332341485797325,0.368011733713039,0.320020170163554,0.175566631893709,-0.00761219537153648,-0.258278337416633
"North_Pacific","ACCESS-CM2","piControl",2012,0.403681981628753,-0.0879172656784959,0.0521689848134443,-0.190791022636782,-0.367887878056832,-0.186736374739985
"North_Pacific","ACCESS-CM2","piControl",2013,-0.579516512985745,-0.465978697343729,-0.176091804352901,-0.544984733476882,-0.424722833408031,-0.346745563150948
"North_Pacific","ACCESS-CM2","piControl",2014,-0.352440881701712,-0.189744514362349,-0.319668513903481,-0.30446093333918,-0.367077404311786,-0.426379847366818
"North_Pacific","ACCESS-CM2","piControl",2015,-0.0270481470229855,0.105290229904914,-0.0472868072972945,-0.429693875284392,-0.476685196509906,-0.41927710878633
"North_Pacific","ACCESS-CM2","piControl",2016,0.237628606832814,0.316962601146661,0.202292351756778,-0.523676517735419,-0.300657101802394,-0.343669359629727
"North_Pacific","ACCESS-CM2","piControl",2017,0.396296595460507,0.525016396370267,0.429220466524449,-0.0776376858693695,0.620247638423325,0.23893958637041
"North_Pacific","ACCESS-CM2","piControl",2018,0.653736197280027,0.979492959001095,0.785094171154232,1.31813296271602,1.23401465614498,0.79679720880686
"North_Pacific","ACCESS-CM2","piControl",2019,1.30524972072216,1.46682345708747,1.19579437048499,1.14989634957393,1.36258748290705,1.34776930951004
"North_Pacific","ACCESS-CM2","piControl",2020,1.62839719345278,1.45754990987517,1.4067831801575,1.57527861624016,1.38188888828523,1.30455804204813
"North_Pacific","ACCESS-CM2","piControl",2021,1.28670262629756,1.21827034277099,1.35497929299825,1.1884991603303,1.24443657317155,1.35471725419442
"North_Pacific","ACCESS-CM2","piControl",2022,1.14983805924442,1.0307819797055,1.11608886190285,1.30037398601281,1.21246776642272,1.20447823105858
"North_Pacific","ACCESS-CM2","piControl",2023,0.911725900166571,0.896918855217019,0.981225256559488,1.12456154683263,0.894713399018405,1.02993359468321
"North_Pacific","ACCESS-CM2","piControl",2024,0.882111810267468,1.02918544463937,0.99003226314844,0.664865251204176,0.969164537513476,1.02096354061986
"North_Pacific","ACCESS-CM2","piControl",2025,1.17625907901128,0.881896408342786,0.881968208984347,1.27346382382278,1.00050841955963,0.888627363441148
"North_Pacific","ACCESS-CM2","piControl",2026,0.587533737674292,0.784864654061091,0.915329462377821,0.727553015296493,0.765659860204855,0.934927848077495
"North_Pacific","ACCESS-CM2","piControl",2027,0.98219557044789,0.293999296646908,0.391844110322703,0.803766705113216,0.396895150607404,0.507114438837101
"North_Pacific","ACCESS-CM2","piControl",2028,-0.394196977154073,-0.104140106592193,0.257971785754501,-0.00997640389840764,-0.506617198680525,-0.0698225640826112
"North_Pacific","ACCESS-CM2","piControl",2029,0.185916763969687,0.372360470347955,0.116841321180612,-1.00325799346264,-0.0644451324727571,-0.0462888896146406
"North_Pacific","ACCESS-CM2","piControl",2030,0.558804176726223,0.405364122535231,0.332215003013383,0.874367728517128,0.545606832120809,0.0293185569263249
"North_Pacific","ACCESS-CM2","piControl",2031,0.251924068344239,0.855194184774812,0.756397515425282,0.216845935724489,0.600378795937489,0.691708440130702
"North_Pacific","ACCESS-CM2","piControl",2032,1.45846430120538,1.01293038166289,0.759261610556676,0.983911656150489,0.73898255206894,0.564937013287456
"North_Pacific","ACCESS-CM2","piControl",2033,0.567396462120405,1.05840713184054,1.19175952162882,0.494053447987391,0.72537303403742,0.811552574741776
