"region","model","comparison","climatology_diff","sd_diff","ar_diff","trend_diff"
"North_Pacific","ACCESS-ESM1-5","UKESM1-0-LL",1.13369362834366,0.0763721592329114,0.0434189639752532,0.00959419310694611
"North_Pacific","BCC-CSM2-MR","ACCESS-CM2",0.650919850823868,0.00326162768838098,0.1303125225087,0.00495282752878422
"North_Pacific","BCC-CSM2-MR","ACCESS-ESM1-5",0.857618841358857,0.0982532099085275,0.0166933597294397,0.00826858873879166
"North_Pacific","BCC-CSM2-MR","CAMS-CSM1-0",0.205183618133194,0.0889731793535929,0.290296189126302,0.0111882650243159
"North_Pacific","BCC-CSM2-MR","CanESM5-CanOE",0.275604535861962,0.127899544832009,0.0768073763049073,0.00926720649149042
"North_Pacific","BCC-CSM2-MR","CanESM5",0.433593395347376,0.169295957895425,0.0716262182084517,0.0108730430480044
"North_Pacific","BCC-CSM2-MR","CESM2-WACCM",0.771428587178068,0.110561382249032,0.0178106755897481,0.00833198198175484
"North_Pacific","BCC-CSM2-MR","CESM2",0.890500819160984,0.0870170411790955,0.0742412333321747,0.00802097949101224
"North_Pacific","BCC-CSM2-MR","CIESM",1.29425930536828,0.018953634493789,0.0263034845986324,0.0050517873965159
"North_Pacific","BCC-CSM2-MR","CMCC-CM2-SR5",0.34311501303851,0.191430577936238,0.0176730117478296,0.00619032915129026
"North_Pacific","BCC-CSM2-MR","CMCC-ESM2",0.0703823588454426,0.154353608504043,0.0357163267230786,0.000864171032819348
"North_Pacific","BCC-CSM2-MR","CNRM-CM6-1",0.288281766522335,0.0842310171300936,0.00823661437405998,0.000777546276577484
"North_Pacific","BCC-CSM2-MR","EC-Earth3-CC",0.718971997431019,0.10206004156416,0.0205224664032138,0.00441351769650057
"North_Pacific","BCC-CSM2-MR","GISS-E2-1-G",0.613145256521431,0.00927551877848123,0.0271300389927936,0.00111653516269986
"North_Pacific","BCC-CSM2-MR","HadGEM3-GC31-LL",0.182852561288289,0.0939262961288173,0.0106616204261246,0.0122629890352669
"North_Pacific","BCC-CSM2-MR","HadGEM3-GC31-MM",0.10651205503202,0.000504167171341108,0.131945108370148,0.0019394741369788
"North_Pacific","BCC-CSM2-MR","INM-CM4-8",0.256145449656973,0.0107905225827417,0.0354198775448238,0.00199477222817071
"North_Pacific","BCC-CSM2-MR","INM-CM5-0",0.288391291325059,0.0420068670078093,0.00655112591770357,0.00239521753255603
"North_Pacific","BCC-CSM2-MR","MIROC-ES2L",0.447814213535946,0.0295494833060035,0.00824354429557816,0.00443665360683407
"North_Pacific","BCC-CSM2-MR","MIROC6",0.139475299011817,0.00687474581615316,0.0278809259115308,0.00251506707982078
"North_Pacific","BCC-CSM2-MR","NorESM2-LM",0.427420185869281,0.188942588353531,0.0110858531905488,0.0141863104322411
"North_Pacific","BCC-CSM2-MR","NorESM2-MM",0.0560853388420348,0.0707509518631371,0.110058441719601,0.00457442218359929
"North_Pacific","BCC-CSM2-MR","UKESM1-0-LL",0.276074786984807,0.174625369141439,0.060112323704693,0.0178627818457378
"North_Pacific","CAMS-CSM1-0","ACCESS-CM2",0.445736232690674,0.0922348070419739,0.159983666617602,0.0161410925531001
"North_Pacific","CAMS-CSM1-0","ACCESS-ESM1-5",1.06280245949205,0.18722638926212,0.306989548855742,0.0194568537631076
"North_Pacific","CAMS-CSM1-0","BCC-CSM2-MR",0.205183618133194,0.0889731793535929,0.290296189126302,0.0111882650243159
"North_Pacific","CAMS-CSM1-0","CanESM5-CanOE",0.480788153995157,0.216872724185602,0.367103565431209,0.0204554715158063
"North_Pacific","CAMS-CSM1-0","CanESM5",0.638777013480571,0.258269137249018,0.361922407334754,0.0220613080723203
"North_Pacific","CAMS-CSM1-0","CESM2-WACCM",0.976612205311262,0.199534561602625,0.272485513536554,0.0195202470060708
"North_Pacific","CAMS-CSM1-0","CESM2",1.09568443729418,0.175990220532688,0.216054955794127,0.0192092445153282
"North_Pacific","CAMS-CSM1-0","CIESM",1.49944292350148,0.107926813847382,0.26399270452767,0.00613647762780003
"North_Pacific","CAMS-CSM1-0","CMCC-CM2-SR5",0.548298631171704,0.280403757289831,0.307969200874132,0.0173785941756062
"North_Pacific","CAMS-CSM1-0","CMCC-ESM2",0.275565976978637,0.243326787857636,0.326012515849381,0.0103240939914966
"North_Pacific","CAMS-CSM1-0","CNRM-CM6-1",0.493465384655529,0.173204196483687,0.298532803500362,0.0119658113008934
"North_Pacific","CAMS-CSM1-0","EC-Earth3-CC",0.924155615564214,0.191033220917753,0.269773722723088,0.0156017827208165
"North_Pacific","CAMS-CSM1-0","GISS-E2-1-G",0.407961638388237,0.0982486981320742,0.263166150133508,0.0123048001870158
"North_Pacific","CAMS-CSM1-0","HadGEM3-GC31-LL",0.0223310568449051,0.18289947548241,0.300957809552427,0.0234512540595828
"North_Pacific","CAMS-CSM1-0","HadGEM3-GC31-MM",0.311695673165215,0.0884690121822518,0.158351080756154,0.0131277391612947
"North_Pacific","CAMS-CSM1-0","INM-CM4-8",0.0509618315237788,0.0997637019363346,0.254876311581478,0.0131830372524866
"North_Pacific","CAMS-CSM1-0","INM-CM5-0",0.0832076731918647,0.130980046361402,0.296847315044006,0.0087930474917599
"North_Pacific","CAMS-CSM1-0","MIROC-ES2L",0.242630595402751,0.118522662659596,0.282052644830724,0.01562491863115
"North_Pacific","CAMS-CSM1-0","MIROC6",0.0657083191213772,0.0820984335374398,0.318177115037833,0.00867319794449514
"North_Pacific","CAMS-CSM1-0","NorESM2-LM",0.632603804002475,0.277915767707124,0.279210335935753,0.025374575456557
"North_Pacific","CAMS-CSM1-0","NorESM2-MM",0.261268956975229,0.15972413121673,0.180237747406701,0.0157626872079152
"North_Pacific","CAMS-CSM1-0","UKESM1-0-LL",0.0708911688516132,0.263598548495032,0.350408512830995,0.0290510468700537
"North_Pacific","CanESM5-CanOE","ACCESS-CM2",0.926524386685831,0.124637917143628,0.207119898813607,0.00431437896270621
"North_Pacific","CanESM5-CanOE","ACCESS-ESM1-5",0.582014305496894,0.0296463349234814,0.0601140165754676,0.000998617752698765
"North_Pacific","CanESM5-CanOE","BCC-CSM2-MR",0.275604535861962,0.127899544832009,0.0768073763049073,0.00926720649149042
"North_Pacific","CanESM5-CanOE","CAMS-CSM1-0",0.480788153995157,0.216872724185602,0.367103565431209,0.0204554715158063
"North_Pacific","CanESM5-CanOE","CanESM5",0.157988859485414,0.0413964130634162,0.00518115809645558,0.00160583655651395
"North_Pacific","CanESM5-CanOE","CESM2-WACCM",0.495824051316106,0.017338162582977,0.0946180518946554,0.000935224509735585
"North_Pacific","CanESM5-CanOE","CESM2",0.614896283299021,0.0408825036529134,0.151048609637082,0.00124622700047819
"North_Pacific","CanESM5-CanOE","CIESM",1.01865476950632,0.10894591033822,0.10311086090354,0.0143189938880063
"North_Pacific","CanESM5-CanOE","CMCC-CM2-SR5",0.0675104771765476,0.0635310331042288,0.0591343645570777,0.00307687734020016
"North_Pacific","CanESM5-CanOE","CMCC-ESM2",0.20522217701652,0.0264540636720343,0.0410910495818287,0.0101313775243098
"North_Pacific","CanESM5-CanOE","CNRM-CM6-1",0.0126772306603726,0.0436685277019153,0.0685707619308473,0.00848966021491294
"North_Pacific","CanESM5-CanOE","EC-Earth3-CC",0.443367461569057,0.0258395032678486,0.0973298427081211,0.00485368879498985
"North_Pacific","CanESM5-CanOE","GISS-E2-1-G",0.888749792383393,0.118624026053528,0.103937415297701,0.00815067132879056
"North_Pacific","CanESM5-CanOE","HadGEM3-GC31-LL",0.458457097150252,0.0339732487031916,0.0661457558787827,0.00299578254377644
"North_Pacific","CanESM5-CanOE","HadGEM3-GC31-MM",0.169092480829942,0.12840371200335,0.208752484675055,0.00732773235451162
"North_Pacific","CanESM5-CanOE","INM-CM4-8",0.531749985518935,0.117109022249267,0.112227253849731,0.00727243426331971
"North_Pacific","CanESM5-CanOE","INM-CM5-0",0.563995827187021,0.0858926778241996,0.0702562503872037,0.0116624240240464
"North_Pacific","CanESM5-CanOE","MIROC-ES2L",0.723418749397908,0.0983500615260054,0.0850509206004855,0.00483055288465635
"North_Pacific","CanESM5-CanOE","MIROC6",0.415079834873779,0.134774290648162,0.0489264503933765,0.0117822735713112
"North_Pacific","CanESM5-CanOE","NorESM2-LM",0.151815650007318,0.0610430435215222,0.0878932294954561,0.00491910394075063
"North_Pacific","CanESM5-CanOE","NorESM2-MM",0.219519197019928,0.0571485929688718,0.186865818024508,0.00469278430789113
"North_Pacific","CanESM5-CanOE","UKESM1-0-LL",0.55167932284677,0.04672582430943,0.0166950526002143,0.00859557535424734
"North_Pacific","CanESM5","ACCESS-CM2",1.08451324617124,0.166034330207044,0.201938740717152,0.00592021551922016
"North_Pacific","CanESM5","ACCESS-ESM1-5",0.424025446011481,0.0710427479868976,0.054932858479012,0.00260445430921271
"North_Pacific","CanESM5","BCC-CSM2-MR",0.433593395347376,0.169295957895425,0.0716262182084517,0.0108730430480044
"North_Pacific","CanESM5","CAMS-CSM1-0",0.638777013480571,0.258269137249018,0.361922407334754,0.0220613080723203
"North_Pacific","CanESM5","CanESM5-CanOE",0.157988859485414,0.0413964130634162,0.00518115809645558,0.00160583655651395
"North_Pacific","CanESM5","CESM2-WACCM",0.337835191830692,0.0587345756463933,0.0894368937981999,0.00254106106624953
"North_Pacific","CanESM5","CESM2",0.456907423813607,0.0822789167163296,0.145867451540626,0.00285206355699214
"North_Pacific","CanESM5","CIESM",0.860665910020906,0.150342323401636,0.0979297028070841,0.0159248304445203
"North_Pacific","CanESM5","CMCC-CM2-SR5",0.0904783823088664,0.0221346200408125,0.0539532064606221,0.00468271389671411
"North_Pacific","CanESM5","CMCC-ESM2",0.363211036501934,0.0149423493913819,0.0359098914853732,0.0117372140808237
"North_Pacific","CanESM5","CNRM-CM6-1",0.145311628825041,0.0850649407653315,0.0633896038343917,0.0100954967714269
"North_Pacific","CanESM5","EC-Earth3-CC",0.285378602083643,0.0672359163312649,0.0921486846116655,0.0064595253515038
"North_Pacific","CanESM5","GISS-E2-1-G",1.04673865186881,0.160020439116944,0.0987562572012454,0.00975650788530451
"North_Pacific","CanESM5","HadGEM3-GC31-LL",0.616445956635665,0.0753696617666079,0.0609645977823271,0.00138994598726249
"North_Pacific","CanESM5","HadGEM3-GC31-MM",0.327081340315356,0.169800125066766,0.203571326578599,0.00893356891102557
"North_Pacific","CanESM5","INM-CM4-8",0.689738845004349,0.158505435312683,0.107046095753276,0.00887827081983366
"North_Pacific","CanESM5","INM-CM5-0",0.721984686672435,0.127289090887616,0.0650750922907481,0.0132682605805604
"North_Pacific","CanESM5","MIROC-ES2L",0.881407608883322,0.139746474589422,0.0798697625040299,0.0064363894411703
"North_Pacific","CanESM5","MIROC6",0.573068694359193,0.176170703711578,0.0437452922969209,0.0133881101278252
"North_Pacific","CanESM5","NorESM2-LM",0.00617320947809574,0.019646630458106,0.0827120713990005,0.00331326738423669
"North_Pacific","CanESM5","NorESM2-MM",0.377508056505341,0.0985450060322881,0.181684659928052,0.00629862086440508
"North_Pacific","CanESM5","UKESM1-0-LL",0.709668182332184,0.00532941124601372,0.0115138945037587,0.0069897387977334
"North_Pacific","CESM2-WACCM","ACCESS-CM2",1.42234843800194,0.107299754560651,0.112501846918952,0.00337915445297062
"North_Pacific","CESM2-WACCM","ACCESS-ESM1-5",0.0861902541807886,0.0123081723405044,0.0345040353191879,6.33932429631792e-05
"North_Pacific","CESM2-WACCM","BCC-CSM2-MR",0.771428587178068,0.110561382249032,0.0178106755897481,0.00833198198175484
"North_Pacific","CESM2-WACCM","CAMS-CSM1-0",0.976612205311262,0.199534561602625,0.272485513536554,0.0195202470060708
"North_Pacific","CESM2-WACCM","CanESM5-CanOE",0.495824051316106,0.017338162582977,0.0946180518946554,0.000935224509735585
"North_Pacific","CESM2-WACCM","CanESM5",0.337835191830692,0.0587345756463933,0.0894368937981999,0.00254106106624953
"North_Pacific","CESM2-WACCM","CESM2",0.119072231982916,0.0235443410699364,0.0564305577424266,0.000311002490742604
"North_Pacific","CESM2-WACCM","CIESM",0.522830718190214,0.0916077477552429,0.00849280900888427,0.0133837693782707
"North_Pacific","CESM2-WACCM","CMCC-CM2-SR5",0.428313574139558,0.0808691956872058,0.0354836873375778,0.00214165283046458
"North_Pacific","CESM2-WACCM","CMCC-ESM2",0.701046228332626,0.0437922262550113,0.0535270023128267,0.00919615301457419
"North_Pacific","CESM2-WACCM","CNRM-CM6-1",0.483146820655733,0.0263303651189382,0.0260472899638081,0.00755443570517736
"North_Pacific","CESM2-WACCM","EC-Earth3-CC",0.0524565897470488,0.00850134068487157,0.00271179081346562,0.00391846428525427
"North_Pacific","CESM2-WACCM","GISS-E2-1-G",1.3845738436995,0.101285863470551,0.00931936340304551,0.00721544681905498
"North_Pacific","CESM2-WACCM","HadGEM3-GC31-LL",0.954281148466357,0.0166350861202146,0.0284722960158728,0.00393100705351202
"North_Pacific","CESM2-WACCM","HadGEM3-GC31-MM",0.664916532146048,0.111065549420373,0.114134432780399,0.00639250784477604
"North_Pacific","CESM2-WACCM","INM-CM4-8",1.02757403683504,0.0997708596662902,0.0176092019550756,0.00633720975358413
"North_Pacific","CESM2-WACCM","INM-CM5-0",1.05981987850313,0.0685545152412226,0.0243618015074517,0.0107271995143109
"North_Pacific","CESM2-WACCM","MIROC-ES2L",1.21924280071401,0.0810118989430283,0.00956713129416997,0.00389532837492076
"North_Pacific","CESM2-WACCM","MIROC6",0.910903886189885,0.117436128065185,0.0456916015012789,0.0108470490615756
"North_Pacific","CESM2-WACCM","NorESM2-LM",0.344008401308788,0.0783812061044993,0.00672482239919936,0.00585432845048622
"North_Pacific","CESM2-WACCM","NorESM2-MM",0.715343248336033,0.0398104303858948,0.0922477661298525,0.00375755979815555
"North_Pacific","CESM2-WACCM","UKESM1-0-LL",1.04750337416288,0.064063986892407,0.0779229992944411,0.00953079986398293
"North_Pacific","CESM2","ACCESS-CM2",1.54142066998485,0.0837554134907145,0.0560712891765254,0.00306815196222802
"North_Pacific","CESM2","ACCESS-ESM1-5",0.032881977802127,0.011236168729432,0.0909345930616144,0.000247609247779425
"North_Pacific","CESM2","BCC-CSM2-MR",0.890500819160984,0.0870170411790955,0.0742412333321747,0.00802097949101224
"North_Pacific","CESM2","CAMS-CSM1-0",1.09568443729418,0.175990220532688,0.216054955794127,0.0192092445153282
"North_Pacific","CESM2","CanESM5-CanOE",0.614896283299021,0.0408825036529134,0.151048609637082,0.00124622700047819
"North_Pacific","CESM2","CanESM5",0.456907423813607,0.0822789167163296,0.145867451540626,0.00285206355699214
"North_Pacific","CESM2","CESM2-WACCM",0.119072231982916,0.0235443410699364,0.0564305577424266,0.000311002490742604
"North_Pacific","CESM2","CIESM",0.403758486207298,0.0680634066853066,0.0479377487335423,0.0130727668875281
"North_Pacific","CESM2","CMCC-CM2-SR5",0.547385806122474,0.104413536757142,0.0919142450800043,0.00183065033972197
"North_Pacific","CESM2","CMCC-ESM2",0.820118460315541,0.0673365673249477,0.109957560055253,0.00888515052383158
"North_Pacific","CESM2","CNRM-CM6-1",0.602219052638649,0.00278602404900186,0.0824778477062347,0.00724343321443475
"North_Pacific","CESM2","EC-Earth3-CC",0.171528821729964,0.0150430003850648,0.0537187669289609,0.00360746179451166
"North_Pacific","CESM2","GISS-E2-1-G",1.50364607568241,0.0777415224006143,0.047111194339381,0.00690444432831237
"North_Pacific","CESM2","HadGEM3-GC31-LL",1.07335338044927,0.00690925494972178,0.0849028537582993,0.00424200954425463
"North_Pacific","CESM2","HadGEM3-GC31-MM",0.783988764128964,0.0875212083504366,0.0577038750379729,0.00608150535403344
"North_Pacific","CESM2","INM-CM4-8",1.14664626881796,0.0762265185963538,0.0388213557873509,0.00602620726284152
"North_Pacific","CESM2","INM-CM5-0",1.17889211048604,0.0450101741712862,0.0807923592498783,0.0104161970235683
"North_Pacific","CESM2","MIROC-ES2L",1.33831503269693,0.057467557873092,0.0659976890365965,0.00358432588417816
"North_Pacific","CESM2","MIROC6",1.0299761181728,0.0938917869952487,0.102122159243705,0.010536046570833
"North_Pacific","CESM2","NorESM2-LM",0.463080633291703,0.101925547174436,0.0631553801416259,0.00616533094122882
"North_Pacific","CESM2","NorESM2-MM",0.834415480318949,0.0162660893159584,0.035817208387426,0.00344655730741295
"North_Pacific","CESM2","UKESM1-0-LL",1.16657560614579,0.0876083279623434,0.134353557036868,0.00984180235472553
"North_Pacific","CIESM","ACCESS-CM2",1.94517915619215,0.015692006805408,0.104009037910068,0.0100046149253001
"North_Pacific","CIESM","ACCESS-ESM1-5",0.436640464009425,0.0792995754147386,0.0429968443280722,0.0133203761353076
"North_Pacific","CIESM","BCC-CSM2-MR",1.29425930536828,0.018953634493789,0.0263034845986324,0.0050517873965159
"North_Pacific","CIESM","CAMS-CSM1-0",1.49944292350148,0.107926813847382,0.26399270452767,0.00613647762780003
"North_Pacific","CIESM","CanESM5-CanOE",1.01865476950632,0.10894591033822,0.10311086090354,0.0143189938880063
"North_Pacific","CIESM","CanESM5",0.860665910020906,0.150342323401636,0.0979297028070841,0.0159248304445203
"North_Pacific","CIESM","CESM2-WACCM",0.522830718190214,0.0916077477552429,0.00849280900888427,0.0133837693782707
"North_Pacific","CIESM","CESM2",0.403758486207298,0.0680634066853066,0.0479377487335423,0.0130727668875281
"North_Pacific","CIESM","CMCC-CM2-SR5",0.951144292329772,0.172476943442449,0.0439764963464621,0.0112421165478062
"North_Pacific","CIESM","CMCC-ESM2",1.22387694652284,0.135399974010254,0.062019811321711,0.00418761636369655
"North_Pacific","CIESM","CNRM-CM6-1",1.00597753884595,0.0652773826363047,0.0345400989726924,0.00582933367309338
"North_Pacific","CIESM","EC-Earth3-CC",0.575287307937263,0.0831064070703713,0.00578101819541865,0.00946530509301647
"North_Pacific","CIESM","GISS-E2-1-G",1.90740456188971,0.00967811571530772,0.000826554394161239,0.00616832255921576
"North_Pacific","CIESM","HadGEM3-GC31-LL",1.47711186665657,0.0749726616350283,0.036965105024757,0.0173147764317828
"North_Pacific","CIESM","HadGEM3-GC31-MM",1.18774725033626,0.0194578016651301,0.105641623771515,0.0069912615334947
"North_Pacific","CIESM","INM-CM4-8",1.55040475502526,0.00816311191104727,0.00911639294619138,0.00704655962468661
"North_Pacific","CIESM","INM-CM5-0",1.58265059669334,0.0230532325140203,0.032854610516336,0.00265656986395987
"North_Pacific","CIESM","MIROC-ES2L",1.74207351890423,0.0105958488122146,0.0180599403030542,0.00948844100334997
"North_Pacific","CIESM","MIROC6",1.4337346043801,0.0258283803099421,0.0541844105101632,0.00253672031669512
"North_Pacific","CIESM","NorESM2-LM",0.866839119499001,0.169988953859742,0.0152176314080836,0.019238097828757
"North_Pacific","CIESM","NorESM2-MM",1.23817396652625,0.0517973173693481,0.0837549571209683,0.00962620958011519
"North_Pacific","CIESM","UKESM1-0-LL",1.57033409235309,0.15567173464765,0.0864158083033254,0.0229145692422537
"North_Pacific","CMCC-CM2-SR5","ACCESS-CM2",0.994034863862378,0.188168950247857,0.14798553425653,0.00123750162250605
"North_Pacific","CMCC-CM2-SR5","ACCESS-ESM1-5",0.514503828320347,0.0931773680277102,0.000979652018389898,0.0020782595875014
"North_Pacific","CMCC-CM2-SR5","BCC-CSM2-MR",0.34311501303851,0.191430577936238,0.0176730117478296,0.00619032915129026
"North_Pacific","CMCC-CM2-SR5","CAMS-CSM1-0",0.548298631171704,0.280403757289831,0.307969200874132,0.0173785941756062
"North_Pacific","CMCC-CM2-SR5","CanESM5-CanOE",0.0675104771765476,0.0635310331042288,0.0591343645570777,0.00307687734020016
"North_Pacific","CMCC-CM2-SR5","CanESM5",0.0904783823088664,0.0221346200408125,0.0539532064606221,0.00468271389671411
"North_Pacific","CMCC-CM2-SR5","CESM2-WACCM",0.428313574139558,0.0808691956872058,0.0354836873375778,0.00214165283046458
"North_Pacific","CMCC-CM2-SR5","CESM2",0.547385806122474,0.104413536757142,0.0919142450800043,0.00183065033972197
"North_Pacific","CMCC-CM2-SR5","CIESM",0.951144292329772,0.172476943442449,0.0439764963464621,0.0112421165478062
"North_Pacific","CMCC-CM2-SR5","CMCC-ESM2",0.272732654193067,0.0370769694321945,0.0180433149752489,0.00705450018410961
"North_Pacific","CMCC-CM2-SR5","CNRM-CM6-1",0.0548332465161749,0.107199560806144,0.00943639737376967,0.00541278287471278
"North_Pacific","CMCC-CM2-SR5","EC-Earth3-CC",0.375856984392509,0.0893705363720774,0.0381954781510434,0.00177681145478969
"North_Pacific","CMCC-CM2-SR5","GISS-E2-1-G",0.956260269559941,0.182155059157756,0.0448030507406233,0.0050737939885904
"North_Pacific","CMCC-CM2-SR5","HadGEM3-GC31-LL",0.525967574326799,0.0975042818074204,0.00701139132170503,0.0060726598839766
"North_Pacific","CMCC-CM2-SR5","HadGEM3-GC31-MM",0.23660295800649,0.191934745107579,0.149618120117977,0.00425085501431146
"North_Pacific","CMCC-CM2-SR5","INM-CM4-8",0.599260462695483,0.180640055353496,0.0530928892926534,0.00419555692311955
"North_Pacific","CMCC-CM2-SR5","INM-CM5-0",0.631506304363569,0.149423710928428,0.0111218858301261,0.00858554668384629
"North_Pacific","CMCC-CM2-SR5","MIROC-ES2L",0.790929226574455,0.161881094630234,0.0259165560434078,0.00175367554445619
"North_Pacific","CMCC-CM2-SR5","MIROC6",0.482590312050327,0.198305323752391,0.0102079141637011,0.00870539623111104
"North_Pacific","CMCC-CM2-SR5","NorESM2-LM",0.0843051728307707,0.00248798958270652,0.0287588649383784,0.0079959812809508
"North_Pacific","CMCC-CM2-SR5","NorESM2-MM",0.287029674196475,0.120679626073101,0.12773145346743,0.00161590696769097
"North_Pacific","CMCC-CM2-SR5","UKESM1-0-LL",0.619189800023317,0.0168052087947988,0.0424393119568633,0.0116724526944475
"North_Pacific","CMCC-ESM2","ACCESS-CM2",0.721302209669311,0.151091980815662,0.166028849231779,0.00581699856160357
"North_Pacific","CMCC-ESM2","ACCESS-ESM1-5",0.787236482513414,0.0561003985955157,0.0190229669936388,0.00913275977161101
"North_Pacific","CMCC-ESM2","BCC-CSM2-MR",0.0703823588454426,0.154353608504043,0.0357163267230786,0.000864171032819348
"North_Pacific","CMCC-ESM2","CAMS-CSM1-0",0.275565976978637,0.243326787857636,0.326012515849381,0.0103240939914966
