"","year","name","value"
"109",1854,"INM-CM4-8",0.0366674736683859
"110",1854,"INM-CM5-0",-0.0267653471472933
"111",1854,"MIROC-ES2L",0.0270104507914333
"112",1854,"MIROC6",-0.141985991496199
"113",1854,"NorESM2-LM",0.101391096724729
"114",1854,"NorESM2-MM",-0.0634606337693562
"115",1854,"UKESM1-0-LL",0.357098254825168
"116",1855,"ACCESS-CM2",0.392271954490557
"117",1855,"ACCESS-ESM1-5",0.207271812927935
"118",1855,"BCC-CSM2-MR",0.126865210083794
"119",1855,"CAMS-CSM1-0",0.300923737773985
"120",1855,"CanESM5-CanOE",0.00365176618970509
"121",1855,"CanESM5",-0.367105291091146
"122",1855,"CESM2-WACCM",0.0947951235831823
"123",1855,"CESM2",-0.169579352444703
"124",1855,"CIESM",-0.211874441305405
"125",1855,"CMCC-CM2-SR5",0.120433932778758
"126",1855,"CMCC-ESM2",-0.0155417351944962
"127",1855,"CNRM-CM6-1",0.178175810331505
"128",1855,"EC-Earth3-CC",0.37599729498471
"129",1855,"GISS-E2-1-G",-0.0638156022693686
"130",1855,"HadGEM3-GC31-LL",0.0992590798624544
"131",1855,"HadGEM3-GC31-MM",0.171065139170757
"132",1855,"INM-CM4-8",-0.030626271992805
"133",1855,"INM-CM5-0",0.167439489111713
"134",1855,"MIROC-ES2L",-0.109494981268494
"135",1855,"MIROC6",-0.0258175515192676
"136",1855,"NorESM2-LM",-0.0122155743122345
"137",1855,"NorESM2-MM",0.0532207036119505
"138",1855,"UKESM1-0-LL",0.270840261667228
"139",1856,"ACCESS-CM2",0.200950710340162
"140",1856,"ACCESS-ESM1-5",0.0816999425219898
"141",1856,"BCC-CSM2-MR",-0.0624939828792943
"142",1856,"CAMS-CSM1-0",0.195975887593368
"143",1856,"CanESM5-CanOE",0.0531594604426537
"144",1856,"CanESM5",-0.189761327829489
"145",1856,"CESM2-WACCM",0.153428532645144
"146",1856,"CESM2",-0.332678645961504
"147",1856,"CIESM",0.0217290527925016
"148",1856,"CMCC-CM2-SR5",-0.0657968734715748
"149",1856,"CMCC-ESM2",0.209745851264653
"150",1856,"CNRM-CM6-1",0.404278127935134
"151",1856,"EC-Earth3-CC",0.347261168238628
"152",1856,"GISS-E2-1-G",-0.0358087515287764
"153",1856,"HadGEM3-GC31-LL",0.226288551465363
"154",1856,"HadGEM3-GC31-MM",0.377994279603158
"155",1856,"INM-CM4-8",0.17912804239697
"156",1856,"INM-CM5-0",0.32321178770367
"157",1856,"MIROC-ES2L",-0.29215124677892
"158",1856,"MIROC6",0.000726907071882721
"159",1856,"NorESM2-LM",-0.00022273655363314
"160",1856,"NorESM2-MM",0.00847059209732315
"161",1856,"UKESM1-0-LL",0.136008830748352
"162",1857,"ACCESS-CM2",0.0331619865902493
"163",1857,"ACCESS-ESM1-5",0.176375346034899
"164",1857,"BCC-CSM2-MR",-0.0338150727556776
"165",1857,"CAMS-CSM1-0",0.072856168205746
"166",1857,"CanESM5-CanOE",0.13017040472088
"167",1857,"CanESM5",-0.184576674211916
"168",1857,"CESM2-WACCM",0.176308962851497
"169",1857,"CESM2",-0.191100428843942
"170",1857,"CIESM",-0.185538560535218
"171",1857,"CMCC-CM2-SR5",-0.13201805934094
"172",1857,"CMCC-ESM2",0.143147057590825
"173",1857,"CNRM-CM6-1",0.248729409329659
"174",1857,"EC-Earth3-CC",0.434146146853049
"175",1857,"GISS-E2-1-G",0.0389380069526357
