"region","year","FAR_annual","risk.ratio_annual","FAR_3yr_running_mean","risk.ratio_3yr_running_mean"
"Southern_California_Current",1959,0.585242311280631,2.4,0.896900513911589,9.7
"Southern_California_Current",1960,0.163523336668204,1.2,0.507413049790404,2
"Southern_California_Current",1961,0.173048716913345,1.2,0.19832695920398,1.2
"Southern_California_Current",1962,0.0501137563365222,1.1,0.249858052974252,1.3
"Southern_California_Current",1963,0.383085597810313,1.6,0.12763401339148,1.1
"Southern_California_Current",1964,0.0295427182725716,1,0.129891209663037,1.1
"Southern_California_Current",1965,0.0309942877475943,1,-0.0109724560485233,1
"Southern_California_Current",1966,0.0221984739822398,1,0.0226869698839664,1
"Southern_California_Current",1967,0.0574459483826682,1.1,0.0326706942224637,1
"Southern_California_Current",1968,0.0379943632240726,1,0.0257964320062881,1
"Southern_California_Current",1969,0.027083286150465,1,-0.0162852687955407,1
"Southern_California_Current",1970,0.0312202164747129,1,0.00942842949214955,1
"Southern_California_Current",1971,0.0234059140115784,1,0.0227093839237213,1
"Southern_California_Current",1972,0.04225823533994,1,0.0412470667888771,1
"Southern_California_Current",1973,0.0299075927833954,1,0.045604526740875,1
"Southern_California_Current",1974,0.0367705836355811,1,0.0390643746676725,1
"Southern_California_Current",1975,0.0176025776413739,1,0.055198071016412,1.1
"Southern_California_Current",1976,0.0992552190473756,1.1,0.0642104358978201,1.1
"Southern_California_Current",1977,0.120566449656165,1.1,0.172662598392512,1.2
"Southern_California_Current",1978,0.173126877048639,1.2,0.246047178276665,1.3
"Southern_California_Current",1979,0.18997413348756,1.2,0.302181789845939,1.4
"Southern_California_Current",1980,0.197377184015612,1.2,0.327572912486088,1.5
"Southern_California_Current",1981,0.217722271579337,1.3,0.31790843816789,1.5
"Southern_California_Current",1982,0.182203361213629,1.2,0.456106991281279,1.8
"Southern_California_Current",1983,0.578895236367112,2.4,0.476617848902999,1.9
"Southern_California_Current",1984,0.256332509452158,1.3,0.429762473153188,1.8
"Southern_California_Current",1985,0.128775439145042,1.1,0.321758526371596,1.5
"Southern_California_Current",1986,0.264263807100376,1.4,0.342823583052134,1.5
"Southern_California_Current",1987,0.301623419658282,1.4,0.386682875326501,1.6
"Southern_California_Current",1988,0.186766176195988,1.2,0.334192899722073,1.5
"Southern_California_Current",1989,0.208744844343405,1.3,0.329382771519027,1.5
"Southern_California_Current",1990,0.316116275445608,1.5,0.260994135356807,1.4
"Southern_California_Current",1991,0.0991201898639648,1.1,0.498001384976736,2
"Southern_California_Current",1992,0.680942785445012,3.1,0.556483795662551,2.3
"Southern_California_Current",1993,0.459441746370791,1.8,0.724162257390473,3.6
"Southern_California_Current",1994,0.439275803642826,1.8,0.677856986027451,3.1
"Southern_California_Current",1995,0.573950618452461,2.3,0.687149140501476,3.2
"Southern_California_Current",1996,0.502017745016367,2,0.84227854817304,6.3
"Southern_California_Current",1997,0.819868810171144,5.6,0.862667353956008,7.3
"Southern_California_Current",1998,0.66640345568777,3,0.746082554008233,3.9
"Southern_California_Current",1999,0.153948350827738,1.2,0.574973111218706,2.4
"Southern_California_Current",2000,0.493716284591593,2,0.322937754974806,1.5
"Southern_California_Current",2001,0.279946754766225,1.4,0.370461896302745,1.6
"Southern_California_Current",2002,0.238671976693245,1.3,0.458495522246149,1.8
"Southern_California_Current",2003,0.67841379854599,3.1,0.666484788774465,3
"Southern_California_Current",2004,0.684141878706443,3.2,0.828975547197486,5.8
"Southern_California_Current",2005,0.694269897820609,3.3,0.827069028539188,5.8
"Southern_California_Current",2006,0.683445234822232,3.2,0.737214742173257,3.8
"Southern_California_Current",2007,0.434727581960476,1.8,0.499231742876772,2
"Southern_California_Current",2008,0.234472661470537,1.3,0.33195853185704,1.5
"Southern_California_Current",2009,0.382994698737318,1.6,0.31648269043743,1.5
"Southern_California_Current",2010,0.412004533544171,1.7,0.403730694193089,1.7
"Southern_California_Current",2011,0.423612409609318,1.7,0.464992261920239,1.9
"Southern_California_Current",2012,0.519663870706079,2.1,0.512911363297526,2.1
"Southern_California_Current",2013,0.518161108365026,2.1,0.909652914038527,11.1
"Southern_California_Current",2014,0.980671954563348,51.7,0.996752664031033,307.9
"Southern_California_Current",2015,0.992656599308865,136.2,0.999650815615988,2863.8
"Southern_California_Current",2016,0.941105497170907,17,0.998657058279739,744.6
"Southern_California_Current",2017,0.929279005873974,14.1,0.990689890181729,107.4
"Southern_California_Current",2018,0.958983408219197,24.4,0.988656273423094,88.2
"Southern_California_Current",2019,0.925386930448185,13.4,0.984264994855631,63.6
"Southern_California_Current",2020,0.887769857940728,8.9,0.936492036028884,15.7
"Southern_California_Current",2021,0.671441340550952,3,NA,NA
