"region","year","annual.unsmoothed","annual.two.yr.running.mean","annual.three.yr.running.mean","winter.unsmoothed","winter.two.yr.running.mean","winter.three.yr.running.mean"
"Eastern_Bering_Sea",1957,4.10778333331636,3.93124208673212,3.71680402450915,0.42401235329725,0.965669423096717,0.741832439484387
"Eastern_Bering_Sea",1958,3.75470084014789,3.5746163519921,3.75233867910018,1.50732649289618,1.10635761699101,0.878909195759754
"Eastern_Bering_Sea",1959,3.3945318638363,3.56192740510433,3.62618521678552,0.705388741085828,0.821974408464761,1.05042510327524
"Eastern_Bering_Sea",1960,3.72932294637236,3.49304368393011,3.46020641056551,0.938560075843694,0.910096322419764,0.841860461975119
"Eastern_Bering_Sea",1961,3.25676442148786,3.32277946956176,3.45829396183196,0.881632568995834,0.948417234171479,0.945131514728884
"Eastern_Bering_Sea",1962,3.38879451763566,3.43471989266668,3.37540140227374,1.01520189934712,1.00837101278832,0.966124864857492
"Eastern_Bering_Sea",1963,3.48064526769771,3.35981461413826,3.36947458197072,1.00154012622952,1.00784157593426,1.01029501707188
"Eastern_Bering_Sea",1964,3.23898396057881,3.18885086996602,3.28611566920992,1.014143025639,0.919233859693485,0.946669281872162
"Eastern_Bering_Sea",1965,3.13871777935323,3.42035032773059,3.35989487201333,0.824324693747971,1.01598062563053,1.01536809230002
"Eastern_Bering_Sea",1966,3.70198287610796,4.06248994076033,3.75456588695796,1.20763655751309,1.21900621392745,1.08744570720095
"Eastern_Bering_Sea",1967,4.4229970054127,3.9712294990766,3.88148062475372,1.2303758703418,1.1937555707135,1.19838256631336
"Eastern_Bering_Sea",1968,3.51946199274049,3.71600353013811,3.9516680218963,1.15713527108519,1.13954905739692,1.16982466171188
"Eastern_Bering_Sea",1969,3.91254506753572,3.78351649421551,3.69549832705717,1.12196284370866,1.20450513542433,1.18871518064462
"Eastern_Bering_Sea",1970,3.6544879208953,3.14034965436558,3.3977481254223,1.28704742714,1.20601063134018,1.17799470212967
"Eastern_Bering_Sea",1971,2.62621138783587,2.75540333560667,3.05509819736955,1.12497383554035,0.870588264183034,1.00940798516869
"Eastern_Bering_Sea",1972,2.88459528337747,3.08607254822614,2.93278549476271,0.616202692825715,0.800808732726974,0.9088637669981
"Eastern_Bering_Sea",1973,3.2875498130748,3.55476043641045,3.33137205206613,0.985414772628233,1.1202631368235,0.952242988824239
"Eastern_Bering_Sea",1974,3.82197105974611,3.53573696597306,3.45300791500697,1.25511150101877,1.18983314056773,1.1216936845879
"Eastern_Bering_Sea",1975,3.2495028722,3.24936914805496,3.44023645195201,1.1245547801167,0.910073477883932,1.02508615226221
"Eastern_Bering_Sea",1976,3.24923542390992,3.65263522628306,3.51825777492204,0.695592175651168,1.05084010963113,1.07541166645965
"Eastern_Bering_Sea",1977,4.05603502865619,4.1954668547389,3.88005637779591,1.4060880436111,1.49422863343355,1.22801648083942
"Eastern_Bering_Sea",1978,4.33489868082161,4.49688654337589,4.34993603846932,1.58236922325599,1.80818936130655,1.6741555887414
"Eastern_Bering_Sea",1979,4.65887440593016,4.19622678690396,4.24245075154318,2.03400949935711,1.85351107586558,1.76313045832905
"Eastern_Bering_Sea",1980,3.73357916787776,4.11791819622446,4.29823693279303,1.67301265237405,1.52641191857152,1.69561111216672
"Eastern_Bering_Sea",1981,4.50225722457116,4.03032036465468,3.93140663239571,1.37981118476898,1.55766004423334,1.59611091361358
"Eastern_Bering_Sea",1982,3.5583835047382,3.93345477665915,4.12305559262982,1.7355089036977,1.52235561128139,1.47484080244392
"Eastern_Bering_Sea",1983,4.3085260485801,4.22500997031388,4.00280114845532,1.30920231886507,1.57922818814676,1.63132175999708
"Eastern_Bering_Sea",1984,4.14149389204766,3.9906577825053,4.0966138711969,1.84925405742845,2.03059760076451,1.79013250679803
"Eastern_Bering_Sea",1985,3.83982167296294,3.95363173792105,4.01625245596325,2.21194114410057,2.03580826950651,1.97362353214716
"Eastern_Bering_Sea",1986,4.06744180287915,4.0934655733235,4.00891760653665,1.85967539491245,1.98952692662857,2.06366499911923
"Eastern_Bering_Sea",1987,4.11948934376785,4.05967874633107,4.0622664318471,2.11937845834469,1.95156573263557,1.9209356200612
"Eastern_Bering_Sea",1988,3.9998681488943,4.08380634193161,4.09570067587702,1.78375300692646,1.58553978017877,1.76348600623407
"Eastern_Bering_Sea",1989,4.16774453496891,4.08548310574062,4.05694478679185,1.38732655343108,1.45770567493029,1.56638811892901
"Eastern_Bering_Sea",1990,4.00322167651232,4.12264682958457,4.13767939804602,1.5280847964295,1.57032321528537,1.5093243280006
"Eastern_Bering_Sea",1991,4.24207198265682,3.90364208843965,3.93683528446387,1.61256163414123,1.69266358678374,1.637803989999
"Eastern_Bering_Sea",1992,3.56521219422247,3.95903141541346,4.05337827116124,1.77276553942626,1.5557135388481,1.57466290394581
