"","year","model","name","anomaly"
"952",1975,"CIESM","hist_ssp585",-0.320466169078341
"953",1976,"CIESM","piControl",0.364484022711443
"954",1976,"CIESM","hist_ssp585",1.0366288106118
"955",1977,"CIESM","piControl",-1.64233747880993
"956",1977,"CIESM","hist_ssp585",0.0842075402596517
"957",1978,"CIESM","piControl",1.00081542768776
"958",1978,"CIESM","hist_ssp585",-0.894988553743211
"959",1979,"CIESM","piControl",0.71076072256691
"960",1979,"CIESM","hist_ssp585",-0.201248151171792
"961",1980,"CIESM","piControl",-0.599472803578021
"962",1980,"CIESM","hist_ssp585",1.29201062379875
"963",1981,"CIESM","piControl",0.381599480909789
"964",1981,"CIESM","hist_ssp585",1.17738898932203
"965",1982,"CIESM","piControl",0.873249905506428
"966",1982,"CIESM","hist_ssp585",1.13721823915791
"967",1983,"CIESM","piControl",1.67984609179071
"968",1983,"CIESM","hist_ssp585",-0.363240865665161
"969",1984,"CIESM","piControl",-1.34657525086318
"970",1984,"CIESM","hist_ssp585",0.743090358019313
"971",1985,"CIESM","piControl",-0.334548873014159
"972",1985,"CIESM","hist_ssp585",1.49732839335294
"973",1986,"CIESM","piControl",-1.32444095118364
"974",1986,"CIESM","hist_ssp585",1.04414340986017
"975",1987,"CIESM","piControl",-0.193346850754923
"976",1987,"CIESM","hist_ssp585",0.599843116331644
"977",1988,"CIESM","piControl",0.351058799506252
"978",1988,"CIESM","hist_ssp585",0.971444229101258
"979",1989,"CIESM","piControl",1.21249758632732
"980",1989,"CIESM","hist_ssp585",-0.28225147498144
"981",1990,"CIESM","piControl",0.644013482855957
"982",1990,"CIESM","hist_ssp585",-0.69676351934691
"983",1991,"CIESM","piControl",-0.135830785174922
"984",1991,"CIESM","hist_ssp585",2.15237573117073
"985",1992,"CIESM","piControl",0.123781766699376
"986",1992,"CIESM","hist_ssp585",1.77345121260292
"987",1993,"CIESM","piControl",0.571620681325038
"988",1993,"CIESM","hist_ssp585",0.722944606058244
"989",1994,"CIESM","piControl",1.38940540007547
"990",1994,"CIESM","hist_ssp585",0.182583923971481
"991",1995,"CIESM","piControl",1.56172098910465
"992",1995,"CIESM","hist_ssp585",-0.617466229400408
"993",1996,"CIESM","piControl",1.71456964897233
"994",1996,"CIESM","hist_ssp585",-1.08730594274771
"995",1997,"CIESM","piControl",1.21774903551934
"996",1997,"CIESM","hist_ssp585",-0.125773956166338
"997",1998,"CIESM","piControl",-0.121456847550899
"998",1998,"CIESM","hist_ssp585",0.433935967516169
"999",1999,"CIESM","piControl",0.109180300135509
"1000",1999,"CIESM","hist_ssp585",0.306733494392591
"1001",2000,"CIESM","piControl",0.487589368219248
"1002",2000,"CIESM","hist_ssp585",0.633413435120529
"1003",2001,"CIESM","piControl",1.35800234335975
"1004",2001,"CIESM","hist_ssp585",0.128550487575481
"1005",2002,"CIESM","piControl",0.70982216569004
"1006",2002,"CIESM","hist_ssp585",0.440580520456835
"1007",2003,"CIESM","piControl",1.34359996461824
"1008",2003,"CIESM","hist_ssp585",-0.486808341047667
"1009",2004,"CIESM","piControl",0.596414225489036
"1010",2004,"CIESM","hist_ssp585",-0.449862335472405
"1011",2005,"CIESM","piControl",0.692651856765125
"1012",2005,"CIESM","hist_ssp585",0.473518430141281
"1013",2006,"CIESM","piControl",-0.926492835390507
"1014",2006,"CIESM","hist_ssp585",1.44231499376694
"1015",2007,"CIESM","piControl",-1.23890327460556
"1016",2007,"CIESM","hist_ssp585",0.632514748498427
"1017",2008,"CIESM","piControl",-0.821960555351946
"1018",2008,"CIESM","hist_ssp585",-0.597555792454946
"1019",2009,"CIESM","piControl",-0.616038738756465
"1020",2009,"CIESM","hist_ssp585",0.993813862772314
"1021",2010,"CIESM","piControl",-0.816576042360289
"1022",2010,"CIESM","hist_ssp585",0.933256627193653
"1023",2011,"CIESM","piControl",0.239109482330342
"1024",2011,"CIESM","hist_ssp585",1.34479007886159
"1025",2012,"CIESM","piControl",1.43958568885379
"1026",2012,"CIESM","hist_ssp585",-0.239001503988096
"1027",2013,"CIESM","piControl",-1.17413675557631
"1028",2013,"CIESM","hist_ssp585",1.22357420551004
"1029",2014,"CIESM","piControl",-2.25492766096904
"1030",2014,"CIESM","hist_ssp585",1.46843186424902
"1031",2015,"CIESM","piControl",-1.5352647975278
"1032",2015,"CIESM","hist_ssp585",-0.58436499251763
"1033",2016,"CIESM","piControl",-2.21832394277108
"1034",2016,"CIESM","hist_ssp585",0.0459224064705782
"1035",2017,"CIESM","piControl",-1.90969210916421
"1036",2017,"CIESM","hist_ssp585",0.542954163183764
"1037",2018,"CIESM","piControl",0.117959463649353
"1038",2018,"CIESM","hist_ssp585",1.79008659089368
"1039",2019,"CIESM","piControl",-0.671974290807884
"1040",2019,"CIESM","hist_ssp585",0.836713223603388
"1041",2020,"CIESM","piControl",0.441825578684042
"1042",2020,"CIESM","hist_ssp585",1.73912618282649
"1043",2021,"CIESM","piControl",-2.09811248096696
"1044",2021,"CIESM","hist_ssp585",0.582353947046761
"1045",2022,"CIESM","piControl",-0.718951906607006
"1046",2022,"CIESM","hist_ssp585",1.14190363978114
"1047",2023,"CIESM","piControl",0.241924137206758
"1048",2023,"CIESM","hist_ssp585",0.681767574577379
"1049",2024,"CIESM","piControl",0.041418321983002
"1050",2024,"CIESM","hist_ssp585",1.6742078788336
"1051",2025,"CIESM","piControl",-0.53980232334884
"1052",2025,"CIESM","hist_ssp585",1.46071523467475
"1053",2026,"CIESM","piControl",-0.805453533916854
"1054",2026,"CIESM","hist_ssp585",2.03701641508259
"1055",2027,"CIESM","piControl",0.595044988833168
"1056",2027,"CIESM","hist_ssp585",1.91369973596672
"1057",2028,"CIESM","piControl",-0.276841845645359
"1058",2028,"CIESM","hist_ssp585",-0.638104285144126
"1059",2029,"CIESM","piControl",-1.68431555245758
"1060",2029,"CIESM","hist_ssp585",0.0357202620439719
"1061",2030,"CIESM","piControl",-1.67817734985268
"1062",2030,"CIESM","hist_ssp585",3.36997302817188
"1063",2031,"CIESM","piControl",1.45045832176507
"1064",2031,"CIESM","hist_ssp585",2.76205216660452
"1065",2032,"CIESM","piControl",0.932376957240883
"1066",2032,"CIESM","hist_ssp585",2.52738658947898
"1067",2033,"CIESM","piControl",2.15769749563812
"1068",2033,"CIESM","hist_ssp585",3.29362801279617
"1069",2034,"CIESM","piControl",2.94370840739137
"1070",2034,"CIESM","hist_ssp585",0.961187126233507
"1071",2035,"CIESM","piControl",0.309474838486547
"1072",2035,"CIESM","hist_ssp585",0.253981131519051
"1073",2036,"CIESM","piControl",-0.0574998846156628
"1074",2036,"CIESM","hist_ssp585",1.2870597197204
"1075",2037,"CIESM","piControl",-0.846252316943246
"1076",2037,"CIESM","hist_ssp585",1.58744165932926
"1077",2038,"CIESM","piControl",-1.38155376234793
"1078",2038,"CIESM","hist_ssp585",0.406949824788946
"1079",2039,"CIESM","piControl",-0.552035051128226
"1080",2039,"CIESM","hist_ssp585",1.79768246670994
"1081",2040,"CIESM","piControl",-0.44089935306311
"1082",2040,"CIESM","hist_ssp585",2.96175720859897
"1083",2041,"CIESM","piControl",-0.830938806688157
"1084",2041,"CIESM","hist_ssp585",2.29248801952549
"1085",2042,"CIESM","piControl",-1.70822234320869
"1086",2042,"CIESM","hist_ssp585",0.979351278063154
"1087",2043,"CIESM","piControl",-0.729866185440312
"1088",2043,"CIESM","hist_ssp585",3.55671252243145
"1089",2044,"CIESM","piControl",0.0347488799337238
"1090",2044,"CIESM","hist_ssp585",4.15011197053575
"1091",2045,"CIESM","piControl",-0.177660558709995
"1092",2045,"CIESM","hist_ssp585",2.6320715829842
"1093",2046,"CIESM","piControl",0.797007395573628
"1094",2046,"CIESM","hist_ssp585",3.18563235375889
"1095",2047,"CIESM","piControl",1.75083308951471
"1096",2047,"CIESM","hist_ssp585",3.24315371601121
"1097",2048,"CIESM","piControl",0.0540888398207543
"1098",2048,"CIESM","hist_ssp585",2.57143616708785
"1099",2049,"CIESM","piControl",-1.01418187935519
"1100",2049,"CIESM","hist_ssp585",2.29289827267769
"1101",2050,"CIESM","piControl",-2.3753432893665
"1102",2050,"CIESM","hist_ssp585",2.76677240004256
"1103",2051,"CIESM","piControl",-0.145868468137297
"1104",2051,"CIESM","hist_ssp585",5.78414253515479
"1105",2052,"CIESM","piControl",0.168476982820655
"1106",2052,"CIESM","hist_ssp585",6.16095154076979
"1107",2053,"CIESM","piControl",1.13744960332872
"1108",2053,"CIESM","hist_ssp585",4.3820319477917
"1109",2054,"CIESM","piControl",-0.420689907584519
"1110",2054,"CIESM","hist_ssp585",3.40092701553725
"1111",2055,"CIESM","piControl",0.222406420335471
"1112",2055,"CIESM","hist_ssp585",3.13638417205525
"1113",2056,"CIESM","piControl",-0.0572784502009901
"1114",2056,"CIESM","hist_ssp585",4.4841834345664
"1115",2057,"CIESM","piControl",1.59130686156419
"1116",2057,"CIESM","hist_ssp585",4.89738963540777
"1117",2058,"CIESM","piControl",-0.280789066450035
"1118",2058,"CIESM","hist_ssp585",3.40834408290415
"1119",2059,"CIESM","piControl",2.04076082536109
"1120",2059,"CIESM","hist_ssp585",4.68971871569751
"1121",2060,"CIESM","piControl",-0.107119477077923
"1122",2060,"CIESM","hist_ssp585",3.25109327560026
"1123",2061,"CIESM","piControl",0.971339256681365
"1124",2061,"CIESM","hist_ssp585",3.11577088631317
"1125",2062,"CIESM","piControl",0.23496114219491
"1126",2062,"CIESM","hist_ssp585",5.51951531885469
"1127",2063,"CIESM","piControl",0.58999567472611
"1128",2063,"CIESM","hist_ssp585",5.190079715444
"1129",2064,"CIESM","piControl",-1.9230939700229
"1130",2064,"CIESM","hist_ssp585",5.9105237279114
"1131",2065,"CIESM","piControl",-2.0371469141382
"1132",2065,"CIESM","hist_ssp585",5.6439272964807
"1133",2066,"CIESM","piControl",0.198209123884376
"1134",2066,"CIESM","hist_ssp585",3.8149924258106
"1135",2067,"CIESM","piControl",1.40091592662168
"1136",2067,"CIESM","hist_ssp585",3.53408280374315
"1137",2068,"CIESM","piControl",1.73311427332409
"1138",2068,"CIESM","hist_ssp585",4.79411498387108
"1139",2069,"CIESM","piControl",-1.15396590875716
"1140",2069,"CIESM","hist_ssp585",5.6625264714642
"1141",2070,"CIESM","piControl",-0.786511749674556
"1142",2070,"CIESM","hist_ssp585",6.08409332192255
"1143",2071,"CIESM","piControl",-1.28587479587951
"1144",2071,"CIESM","hist_ssp585",5.4548563258165
"1145",2072,"CIESM","piControl",-1.56699289558617
"1146",2072,"CIESM","hist_ssp585",6.27427894266067
"1147",2073,"CIESM","piControl",-0.322345602106451
"1148",2073,"CIESM","hist_ssp585",6.13093262096643
"1149",2074,"CIESM","piControl",0.158425079299539
"1150",2074,"CIESM","hist_ssp585",5.62888106860783
"1151",2075,"CIESM","piControl",-1.27044244238352
"1152",2075,"CIESM","hist_ssp585",5.75486284508796
"1153",2076,"CIESM","piControl",-0.151364714090487
"1154",2076,"CIESM","hist_ssp585",6.86988292091118
"1155",2077,"CIESM","piControl",0.680344978929451
"1156",2077,"CIESM","hist_ssp585",6.8084192580849
"1157",2078,"CIESM","piControl",-1.09420807366714
"1158",2078,"CIESM","hist_ssp585",6.97784374713365
"1159",2079,"CIESM","piControl",-1.17328555356028
"1160",2079,"CIESM","hist_ssp585",7.47069401794451
"1161",2080,"CIESM","piControl",-2.31442444723075
"1162",2080,"CIESM","hist_ssp585",6.85262210007894
"1163",2081,"CIESM","piControl",-0.60184458962509
"1164",2081,"CIESM","hist_ssp585",8.21539637670823
"1165",2082,"CIESM","piControl",-1.57891683409005
"1166",2082,"CIESM","hist_ssp585",7.31026955418015
"1167",2083,"CIESM","piControl",-0.89519033834016
"1168",2083,"CIESM","hist_ssp585",8.67832138928446
"1169",2084,"CIESM","piControl",0.90809332168315
"1170",2084,"CIESM","hist_ssp585",7.52905833431524
"1171",2085,"CIESM","piControl",1.49259485306726
"1172",2085,"CIESM","hist_ssp585",7.59721454196037
"1173",2086,"CIESM","piControl",0.010606434209201
"1174",2086,"CIESM","hist_ssp585",7.50571105964185
"1175",2087,"CIESM","piControl",-0.714016356969868
"1176",2087,"CIESM","hist_ssp585",8.69454651442301
"1177",2088,"CIESM","piControl",-0.394472276038082
"1178",2088,"CIESM","hist_ssp585",8.54369410816846
"1179",2089,"CIESM","piControl",1.26206943834238
"1180",2089,"CIESM","hist_ssp585",8.87481252356577
"1181",2090,"CIESM","piControl",2.50305595370063
"1182",2090,"CIESM","hist_ssp585",8.92438426341587
"1183",2091,"CIESM","piControl",1.55512671286586
"1184",2091,"CIESM","hist_ssp585",8.72091418117171
"1185",2092,"CIESM","piControl",1.21292725035212
"1186",2092,"CIESM","hist_ssp585",8.62522921295088
"1187",2093,"CIESM","piControl",0.651436614518478
"1188",2093,"CIESM","hist_ssp585",10.4494183061187
"1189",2094,"CIESM","piControl",-1.74326891022456
"1190",2094,"CIESM","hist_ssp585",9.00466461280256
"1191",2095,"CIESM","piControl",-1.87898992284355
"1192",2095,"CIESM","hist_ssp585",9.2109917599237
"1193",2096,"CIESM","piControl",-1.3421750036872
"1194",2096,"CIESM","hist_ssp585",9.07487208620873
"1195",2097,"CIESM","piControl",0.123774656420006
"1196",2097,"CIESM","hist_ssp585",8.7688572934138
"1197",2098,"CIESM","piControl",1.1887380799346
"1198",2098,"CIESM","hist_ssp585",9.89841968238897
"1199",2099,"CIESM","piControl",-1.01941301346329
"1200",2099,"CIESM","hist_ssp585",9.44775814281356
"1201",1900,"CMCC-CM2-SR5","piControl",-0.784549740316595
"1202",1900,"CMCC-CM2-SR5","hist_ssp585",-0.793019968430802
"1203",1901,"CMCC-CM2-SR5","piControl",-0.956955651333726
"1204",1901,"CMCC-CM2-SR5","hist_ssp585",0.701827095047454
"1205",1902,"CMCC-CM2-SR5","piControl",0.441792362167978
"1206",1902,"CMCC-CM2-SR5","hist_ssp585",0.539085327306497
"1207",1903,"CMCC-CM2-SR5","piControl",-0.0369854441945719
"1208",1903,"CMCC-CM2-SR5","hist_ssp585",-1.36395252790579
"1209",1904,"CMCC-CM2-SR5","piControl",-0.657912546246048
"1210",1904,"CMCC-CM2-SR5","hist_ssp585",-1.49319369579329
"1211",1905,"CMCC-CM2-SR5","piControl",-0.763288456779131
"1212",1905,"CMCC-CM2-SR5","hist_ssp585",-1.17174695903493
"1213",1906,"CMCC-CM2-SR5","piControl",-0.590130412643554
"1214",1906,"CMCC-CM2-SR5","hist_ssp585",-1.39602782094409
"1215",1907,"CMCC-CM2-SR5","piControl",0.674556311990879
"1216",1907,"CMCC-CM2-SR5","hist_ssp585",-1.23115751649655
"1217",1908,"CMCC-CM2-SR5","piControl",1.45497877977546
"1218",1908,"CMCC-CM2-SR5","hist_ssp585",-1.01289887036625
"1219",1909,"CMCC-CM2-SR5","piControl",0.879318113992153
"1220",1909,"CMCC-CM2-SR5","hist_ssp585",-0.231188758631193
"1221",1910,"CMCC-CM2-SR5","piControl",0.518907901094761
"1222",1910,"CMCC-CM2-SR5","hist_ssp585",0.695879089458143
"1223",1911,"CMCC-CM2-SR5","piControl",0.769614218280064
"1224",1911,"CMCC-CM2-SR5","hist_ssp585",-0.367231349287822
"1225",1912,"CMCC-CM2-SR5","piControl",0.943858605370109
"1226",1912,"CMCC-CM2-SR5","hist_ssp585",-0.153411179256247
"1227",1913,"CMCC-CM2-SR5","piControl",0.00852891266486462
"1228",1913,"CMCC-CM2-SR5","hist_ssp585",-0.991043380574379
"1229",1914,"CMCC-CM2-SR5","piControl",0.371355868364938
"1230",1914,"CMCC-CM2-SR5","hist_ssp585",0.00498281372876404
"1231",1915,"CMCC-CM2-SR5","piControl",-0.99615157483854
"1232",1915,"CMCC-CM2-SR5","hist_ssp585",0.260172219584992
"1233",1916,"CMCC-CM2-SR5","piControl",-0.376594797509712
"1234",1916,"CMCC-CM2-SR5","hist_ssp585",0.292893612448179
"1235",1917,"CMCC-CM2-SR5","piControl",-0.0458474784206549
"1236",1917,"CMCC-CM2-SR5","hist_ssp585",0.324411740095111
"1237",1918,"CMCC-CM2-SR5","piControl",-0.79587616961485
"1238",1918,"CMCC-CM2-SR5","hist_ssp585",-0.091129394222796
"1239",1919,"CMCC-CM2-SR5","piControl",-1.38252647906204
"1240",1919,"CMCC-CM2-SR5","hist_ssp585",-0.29743136528937
"1241",1920,"CMCC-CM2-SR5","piControl",-2.2072823001622
"1242",1920,"CMCC-CM2-SR5","hist_ssp585",-0.442936344083227
"1243",1921,"CMCC-CM2-SR5","piControl",-2.34506110999933
"1244",1921,"CMCC-CM2-SR5","hist_ssp585",0.928634637219823
"1245",1922,"CMCC-CM2-SR5","piControl",-2.51112862522461
"1246",1922,"CMCC-CM2-SR5","hist_ssp585",0.409094989886401
"1247",1923,"CMCC-CM2-SR5","piControl",-0.569147959277568
"1248",1923,"CMCC-CM2-SR5","hist_ssp585",0.146079353881569
"1249",1924,"CMCC-CM2-SR5","piControl",-0.402202740764229
"1250",1924,"CMCC-CM2-SR5","hist_ssp585",-1.69084605698913
"1251",1925,"CMCC-CM2-SR5","piControl",-0.559184127306909
"1252",1925,"CMCC-CM2-SR5","hist_ssp585",-1.29946799597621
"1253",1926,"CMCC-CM2-SR5","piControl",-0.051818178997915
"1254",1926,"CMCC-CM2-SR5","hist_ssp585",-1.12217160756756
"1255",1927,"CMCC-CM2-SR5","piControl",1.33687456169168
"1256",1927,"CMCC-CM2-SR5","hist_ssp585",-1.77707122960771
"1257",1928,"CMCC-CM2-SR5","piControl",1.06785109848393
"1258",1928,"CMCC-CM2-SR5","hist_ssp585",-0.356124557585355
"1259",1929,"CMCC-CM2-SR5","piControl",1.15738778100807
"1260",1929,"CMCC-CM2-SR5","hist_ssp585",1.24396138921944
"1261",1930,"CMCC-CM2-SR5","piControl",1.92576388385534
"1262",1930,"CMCC-CM2-SR5","hist_ssp585",0.0109113833160505
"1263",1931,"CMCC-CM2-SR5","piControl",1.47717765391263
"1264",1931,"CMCC-CM2-SR5","hist_ssp585",0.871670660134276
"1265",1932,"CMCC-CM2-SR5","piControl",0.861700297221959
"1266",1932,"CMCC-CM2-SR5","hist_ssp585",-0.572061484928345
"1267",1933,"CMCC-CM2-SR5","piControl",1.97928317803962
"1268",1933,"CMCC-CM2-SR5","hist_ssp585",-0.356174031045053
"1269",1934,"CMCC-CM2-SR5","piControl",2.17324079385827
"1270",1934,"CMCC-CM2-SR5","hist_ssp585",-1.29632878716434
"1271",1935,"CMCC-CM2-SR5","piControl",0.730450492254635
"1272",1935,"CMCC-CM2-SR5","hist_ssp585",0.425288124421752
"1273",1936,"CMCC-CM2-SR5","piControl",-0.593420351087171
"1274",1936,"CMCC-CM2-SR5","hist_ssp585",1.48717998473775
"1275",1937,"CMCC-CM2-SR5","piControl",-0.753400610859823
"1276",1937,"CMCC-CM2-SR5","hist_ssp585",-0.225710161939267
"1277",1938,"CMCC-CM2-SR5","piControl",-1.09334610585975
"1278",1938,"CMCC-CM2-SR5","hist_ssp585",-0.607913252057022
"1279",1939,"CMCC-CM2-SR5","piControl",-0.545177579824601
"1280",1939,"CMCC-CM2-SR5","hist_ssp585",-1.11427529001771
"1281",1940,"CMCC-CM2-SR5","piControl",-0.212676142058617
"1282",1940,"CMCC-CM2-SR5","hist_ssp585",-2.75586299084279
"1283",1941,"CMCC-CM2-SR5","piControl",1.36296997478409
"1284",1941,"CMCC-CM2-SR5","hist_ssp585",-0.0660640192480583
"1285",1942,"CMCC-CM2-SR5","piControl",1.83296366482067
"1286",1942,"CMCC-CM2-SR5","hist_ssp585",0.329873256664045
"1287",1943,"CMCC-CM2-SR5","piControl",1.10458069506781
"1288",1943,"CMCC-CM2-SR5","hist_ssp585",-0.205207535682261
"1289",1944,"CMCC-CM2-SR5","piControl",0.280738638432611
"1290",1944,"CMCC-CM2-SR5","hist_ssp585",0.216225652097915
"1291",1945,"CMCC-CM2-SR5","piControl",-0.0568660998159839
"1292",1945,"CMCC-CM2-SR5","hist_ssp585",0.642808791444874
"1293",1946,"CMCC-CM2-SR5","piControl",0.901073950812981
"1294",1946,"CMCC-CM2-SR5","hist_ssp585",0.913522851160754
"1295",1947,"CMCC-CM2-SR5","piControl",-0.380443040245875
"1296",1947,"CMCC-CM2-SR5","hist_ssp585",0.0815341580668803
"1297",1948,"CMCC-CM2-SR5","piControl",-0.826097367715731
"1298",1948,"CMCC-CM2-SR5","hist_ssp585",1.05193840097367
"1299",1949,"CMCC-CM2-SR5","piControl",-0.0920193078091457
"1300",1949,"CMCC-CM2-SR5","hist_ssp585",0.47231205889607
"1301",1950,"CMCC-CM2-SR5","piControl",0.358293994927801
"1302",1950,"CMCC-CM2-SR5","hist_ssp585",-0.270559620065854
"1303",1951,"CMCC-CM2-SR5","piControl",0.0798920499246227
"1304",1951,"CMCC-CM2-SR5","hist_ssp585",1.26120288992461
"1305",1952,"CMCC-CM2-SR5","piControl",-0.165643352071357
"1306",1952,"CMCC-CM2-SR5","hist_ssp585",1.30297380312444
"1307",1953,"CMCC-CM2-SR5","piControl",0.00658611675873939
"1308",1953,"CMCC-CM2-SR5","hist_ssp585",0.253852574078179
"1309",1954,"CMCC-CM2-SR5","piControl",0.0739335843895297
"1310",1954,"CMCC-CM2-SR5","hist_ssp585",-0.637010125027485
"1311",1955,"CMCC-CM2-SR5","piControl",-1.68207122087854
"1312",1955,"CMCC-CM2-SR5","hist_ssp585",-0.443869272180412
"1313",1956,"CMCC-CM2-SR5","piControl",-0.644059258765615
"1314",1956,"CMCC-CM2-SR5","hist_ssp585",1.54523473381571
"1315",1957,"CMCC-CM2-SR5","piControl",0.472397998172723
"1316",1957,"CMCC-CM2-SR5","hist_ssp585",1.34030035052796
"1317",1958,"CMCC-CM2-SR5","piControl",0.394247632258488
"1318",1958,"CMCC-CM2-SR5","hist_ssp585",-0.486877610842479
"1319",1959,"CMCC-CM2-SR5","piControl",0.665855909111312
"1320",1959,"CMCC-CM2-SR5","hist_ssp585",-0.915703547029134
"1321",1960,"CMCC-CM2-SR5","piControl",0.0734499782491579
"1322",1960,"CMCC-CM2-SR5","hist_ssp585",-1.81292476364566
"1323",1961,"CMCC-CM2-SR5","piControl",-0.504977094962958
"1324",1961,"CMCC-CM2-SR5","hist_ssp585",-1.02596339754539
"1325",1962,"CMCC-CM2-SR5","piControl",0.763801285351793
"1326",1962,"CMCC-CM2-SR5","hist_ssp585",-1.45411378541925
"1327",1963,"CMCC-CM2-SR5","piControl",0.293782481281292
"1328",1963,"CMCC-CM2-SR5","hist_ssp585",-0.0554484283240335
"1329",1964,"CMCC-CM2-SR5","piControl",0.774611911030291
"1330",1964,"CMCC-CM2-SR5","hist_ssp585",0.50649056294135
"1331",1965,"CMCC-CM2-SR5","piControl",0.148949847660374
"1332",1965,"CMCC-CM2-SR5","hist_ssp585",1.81344684999823
"1333",1966,"CMCC-CM2-SR5","piControl",0.30689200698792
"1334",1966,"CMCC-CM2-SR5","hist_ssp585",-0.584401579304742
"1335",1967,"CMCC-CM2-SR5","piControl",-0.860136542922151
"1336",1967,"CMCC-CM2-SR5","hist_ssp585",-2.02226994145349
"1337",1968,"CMCC-CM2-SR5","piControl",-1.27039296155551
"1338",1968,"CMCC-CM2-SR5","hist_ssp585",-1.29047324982709
"1339",1969,"CMCC-CM2-SR5","piControl",-0.394312426466003
"1340",1969,"CMCC-CM2-SR5","hist_ssp585",-0.0377557767839908
"1341",1970,"CMCC-CM2-SR5","piControl",-0.432316399283962
"1342",1970,"CMCC-CM2-SR5","hist_ssp585",-0.494614317587819
"1343",1971,"CMCC-CM2-SR5","piControl",1.05139432282038
"1344",1971,"CMCC-CM2-SR5","hist_ssp585",1.50869681691858
"1345",1972,"CMCC-CM2-SR5","piControl",2.31486205088527
"1346",1972,"CMCC-CM2-SR5","hist_ssp585",1.12905221143098
"1347",1973,"CMCC-CM2-SR5","piControl",1.04855064144104
"1348",1973,"CMCC-CM2-SR5","hist_ssp585",-0.694181419467961
"1349",1974,"CMCC-CM2-SR5","piControl",-0.39608006808427
"1350",1974,"CMCC-CM2-SR5","hist_ssp585",-1.0521130658452
"1351",1975,"CMCC-CM2-SR5","piControl",-1.16988080225842
"1352",1975,"CMCC-CM2-SR5","hist_ssp585",-0.670715097387072
"1353",1976,"CMCC-CM2-SR5","piControl",-0.769769809379445
"1354",1976,"CMCC-CM2-SR5","hist_ssp585",-0.269915876120006
"1355",1977,"CMCC-CM2-SR5","piControl",-1.93006457845082
"1356",1977,"CMCC-CM2-SR5","hist_ssp585",-0.154757564123775
"1357",1978,"CMCC-CM2-SR5","piControl",0.068476111633676
"1358",1978,"CMCC-CM2-SR5","hist_ssp585",0.789967008350346
"1359",1979,"CMCC-CM2-SR5","piControl",0.668521216454849
"1360",1979,"CMCC-CM2-SR5","hist_ssp585",-0.288014916793291
"1361",1980,"CMCC-CM2-SR5","piControl",2.34366269619566
"1362",1980,"CMCC-CM2-SR5","hist_ssp585",0.150894181655865
"1363",1981,"CMCC-CM2-SR5","piControl",0.0649079869681678
"1364",1981,"CMCC-CM2-SR5","hist_ssp585",0.645021550826896
"1365",1982,"CMCC-CM2-SR5","piControl",-0.934546849630959
"1366",1982,"CMCC-CM2-SR5","hist_ssp585",-0.643535909949711
"1367",1983,"CMCC-CM2-SR5","piControl",-1.06917867783294
"1368",1983,"CMCC-CM2-SR5","hist_ssp585",0.225078456535278
"1369",1984,"CMCC-CM2-SR5","piControl",-0.87894051483291
"1370",1984,"CMCC-CM2-SR5","hist_ssp585",1.23797510059584
"1371",1985,"CMCC-CM2-SR5","piControl",1.24703715471007
"1372",1985,"CMCC-CM2-SR5","hist_ssp585",2.01664318352916
"1373",1986,"CMCC-CM2-SR5","piControl",1.36487477766454
"1374",1986,"CMCC-CM2-SR5","hist_ssp585",1.58042567687555
"1375",1987,"CMCC-CM2-SR5","piControl",0.520354855818349
"1376",1987,"CMCC-CM2-SR5","hist_ssp585",1.54951477704944
"1377",1988,"CMCC-CM2-SR5","piControl",-0.813617624705885
"1378",1988,"CMCC-CM2-SR5","hist_ssp585",1.52088024533926
"1379",1989,"CMCC-CM2-SR5","piControl",-0.506275941281372
"1380",1989,"CMCC-CM2-SR5","hist_ssp585",1.80538738782533
"1381",1990,"CMCC-CM2-SR5","piControl",-0.514373607346842
"1382",1990,"CMCC-CM2-SR5","hist_ssp585",0.42838021565295
"1383",1991,"CMCC-CM2-SR5","piControl",-1.15413365904052
"1384",1991,"CMCC-CM2-SR5","hist_ssp585",1.65660066953809
"1385",1992,"CMCC-CM2-SR5","piControl",0.282523666689747
"1386",1992,"CMCC-CM2-SR5","hist_ssp585",1.63010233114135
"1387",1993,"CMCC-CM2-SR5","piControl",-0.32514837704828
"1388",1993,"CMCC-CM2-SR5","hist_ssp585",1.02974484254052
"1389",1994,"CMCC-CM2-SR5","piControl",-0.1240654590416
"1390",1994,"CMCC-CM2-SR5","hist_ssp585",0.0226978461196233
"1391",1995,"CMCC-CM2-SR5","piControl",-0.741752206767713
"1392",1995,"CMCC-CM2-SR5","hist_ssp585",-0.30720944121706
"1393",1996,"CMCC-CM2-SR5","piControl",-0.857614192387087
"1394",1996,"CMCC-CM2-SR5","hist_ssp585",-0.0819025939888986
"1395",1997,"CMCC-CM2-SR5","piControl",-0.0552749003847497
"1396",1997,"CMCC-CM2-SR5","hist_ssp585",0.258793441380757
"1397",1998,"CMCC-CM2-SR5","piControl",-0.311140541666795
"1398",1998,"CMCC-CM2-SR5","hist_ssp585",0.731709064705762
"1399",1999,"CMCC-CM2-SR5","piControl",-0.550970550315652
"1400",1999,"CMCC-CM2-SR5","hist_ssp585",0.184625068684819
"1401",2000,"CMCC-CM2-SR5","piControl",0.811564958121106
"1402",2000,"CMCC-CM2-SR5","hist_ssp585",0.118847748135716
