Survey,Haul,Latitude,Longitude,DateTime,ForkLength,Weight,Age,Maturity,MaturityIndex,Sex,SexIndex
200704,4,57.0533,-155.8628,3/18/2007 9:34,43,0.608,5,Developing I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,36,0.338,3,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.22,6,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,53,1.28,7,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,12,0.01,,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,11,0.01,,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,52,1.306,8,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,50,1.178,,Prespawning II,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,55,1.75,8,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,50,1.058,,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,55,1.656,8,Prespawning II,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,44,0.754,,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,53,1.312,8,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.094,6,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,56,1.764,,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,54,1.364,6,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.156,4,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,50,0.83,6,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,42,0.568,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,23,0.086,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,52,1.282,,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,42,0.624,,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,54,1.432,6,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,54,1.48,9,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,52,1.354,8,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,32,0.216,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,57,1.498,8,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,28,0.166,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,30,0.192,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,48,1.016,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,42,0.622,4,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,21,0.062,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,21,0.054,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,61,2.164,8,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,32,0.254,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,43,0.648,4,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,30,0.186,,Developing I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,34,0.3,,Developing I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,53,1.512,8,Prespawning II,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,56,1.48,7,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,14,0.016,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,30,0.224,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,33,0.268,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,32,0.228,,Developing I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,49,1.002,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,13,0.014,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,33,0.268,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,13,0.012,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,29,0.18,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,46,0.816,5,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,39,0.55,,Spawning,4,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,52,1.092,8,Spawning,4,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,12,0.01,,Immature,1,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,48,0.828,6,Prespawning II,0,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,28,0.148,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,34,0.284,,Immature,1,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,53,1.306,,Prespawning I,0,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,27,0.134,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,27,0.132,,Immature,1,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,49,1.116,,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,57,1.664,,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,33,0.258,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,50,1.064,7,Prespawning II,0,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,55,1.562,8,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,53,1.36,8,Spawning,4,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,29,0.16,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,10,0.008,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,37,0.392,,Developing I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,52,1.014,,Spawning,4,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,30,0.184,,Immature,1,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,24,0.088,,Immature,1,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,22,0.064,,Immature,1,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,33,0.282,,Prespawning I,0,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,20,0.056,,Immature,1,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,22,0.068,,Immature,1,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,47,0.952,,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,43,0.604,4,Immature,1,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,48,0.94,5,Prespawning II,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,54,1.23,7,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,53,1.15,,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,58,1.782,7,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,48,0.846,6,Prespawning II,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,56,1.686,7,Spawning,4,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,46,0.734,6,Prespawning I,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,44,0.762,4,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,47,0.932,,Immature,1,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,53,1.218,6,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,58,1.842,7,Prespawning II,0,Female,2
200704,10,57.6661,-154.7423,3/23/2007 9:55,43,0.612,,Immature,1,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,49,1.048,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,59,1.614,,Spawning,4,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,53,1.03,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,50,0.96,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,54,1.232,,Prespawning II,0,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,48,0.764,,Spawning,4,Male,1
200704,20,55.974,-154.6335,3/26/2007 8:53,51,1.088,,Prespawning II,0,Female,2
200704,20,55.974,-154.6335,3/26/2007 8:53,53,1.33,,Spawning,4,Male,1
200704,21,55.9234,-154.259,3/26/2007 14:27,56,1.402,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,56,1.82,,Prespawning II,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,55,1.224,,Prespawning I,0,Female,2
200704,21,55.9234,-154.259,3/26/2007 14:27,56,1.438,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,52,0.98,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,58,1.488,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,49,0.9,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,1.304,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,51,1.038,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,63,2.134,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,61,2.138,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,51,0.894,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,48,0.736,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,55,1.102,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,1.038,,Spawning,4,Male,1
200704,23,56.1368,-153.4204,3/27/2007 5:09,58,1.86,,Prespawning II,0,Female,2
200704,23,56.1368,-153.4204,3/27/2007 5:09,53,1.176,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,50,0.954,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,51,1.046,,Prespawning II,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,48,0.894,,Spawning,4,Male,1
200704,24,56.2789,-153.0575,3/27/2007 10:02,50,0.848,,Spawning,4,Male,1
200704,24,56.2789,-153.0575,3/27/2007 10:02,53,1.488,,Spawning,4,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,58,1.634,,Prespawning I,0,Female,2
200704,24,56.2789,-153.0575,3/27/2007 10:02,55,1.426,,Prespawning II,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,26,0.112,,Immature,1,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,24,0.08,,Immature,1,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,39,0.536,,Immature,1,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,43,0.66,,Developing I,0,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,26,0.104,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,27,0.112,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,26,0.112,,Developing I,0,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,22,0.062,,Immature,1,Female,2
200704,25,57.9683,-152.6033,3/28/2007 4:36,44,0.624,,Developing I,0,Male,1
200704,25,57.9683,-152.6033,3/28/2007 4:36,64,3.146,,Prespawning I,0,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,43,0.584,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,40,0.41,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,39,0.442,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,46,0.75,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,42,0.598,,Immature,1,Female,2
200704,26,58.0496,-152.3813,3/28/2007 11:59,44,0.626,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,37,0.372,,Immature,1,Male,1
200704,26,58.0496,-152.3813,3/28/2007 11:59,41,0.506,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,28,0.154,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,45,0.738,,Developing I,0,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,23,0.076,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,42,0.604,,Developing I,0,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,25,0.098,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,24,0.074,,Immature,1,Female,2
200704,27,57.9765,-152.2891,3/28/2007 15:15,42,0.572,,Developing I,0,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,43,0.67,,Developing II,0,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,12,0.01,,Immature,1,Male,1
200704,27,57.9765,-152.2891,3/28/2007 15:15,24,0.092,,Immature,1,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,45,0.782,,Prespawning II,0,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,59,1.958,,Prespawning I,0,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,34,0.254,,Immature,1,Female,2
200704,28,57.972,-152.268,3/28/2007 18:55,64,2.312,,Spawning,4,Male,1
200704,28,57.972,-152.268,3/28/2007 18:55,42,0.618,,Developing I,0,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,33,0.23,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.174,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,31,0.194,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,40,0.488,5,Developing I,0,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,53,1.302,7,Prespawning I,0,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,26,0.14,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,29,0.176,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,34,0.25,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,30,0.192,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,31,0.216,4,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,29,0.172,3,Immature,1,Female,2
200704,1,55.9787,-156.428,3/13/2007 21:24,31,0.232,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,59,1.782,7,Prespawning I,0,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,22,0.066,2,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,31,0.206,3,Immature,1,Male,1
200704,1,55.9787,-156.428,3/13/2007 21:24,32,0.238,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,28,0.156,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,31,0.214,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,28,0.144,3,Immature,1,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,53,1.084,7,Spawning,4,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,30,0.178,3,Developing I,0,Male,1
200704,2,56.4415,-156.0834,3/16/2007 3:52,30,0.182,3,Immature,1,Female,2
200704,2,56.4415,-156.0834,3/16/2007 3:52,30,0.192,3,Immature,1,Female,2
200704,3,56.6515,-155.7771,3/16/2007 22:03,40,0.43,3,Developing I,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,51,1.208,8,Prespawning I,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,28,0.148,3,,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,29,0.184,3,,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,31,0.196,3,,0,Female,2
200704,4,57.0533,-155.8628,3/18/2007 9:34,56,1.654,7,Prespawning II,0,Male,1
200704,4,57.0533,-155.8628,3/18/2007 9:34,28,0.142,3,,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,48,1.074,5,Prespawning I,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,60,2.268,7,Developing II,0,Female,2
200704,5,57.1602,-154.9612,3/18/2007 18:29,38,0.432,4,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.088,,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,20,0.052,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,55,1.54,,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,58,1.928,7,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,43,0.642,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,57,1.702,6,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,37,0.382,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,21,0.06,,Immature,1,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,50,1.182,8,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,48,0.816,5,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,54,1.212,8,Prespawning I,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,52,1.196,8,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,49,0.938,8,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,49,0.88,7,Spawning,4,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,53,1.46,8,Prespawning II,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,47,0.86,,Prespawning II,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.126,7,Prespawning II,0,Female,2
200704,6,57.583,-154.9129,3/19/2007 19:06,51,1.232,,Prespawning I,0,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,11,0.008,,Immature,1,Male,1
200704,6,57.583,-154.9129,3/19/2007 19:06,35,0.39,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,46,0.852,8,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,15,0.02,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,46,0.812,7,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,31,0.222,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,23,0.088,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,31,0.218,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,51,1.2,6,Prespawning II,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,54,1.42,7,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,52,1.164,6,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,22,0.076,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,29,0.172,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,55,1.286,6,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,30,0.194,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,32,0.232,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,59,1.67,7,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,33,0.28,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,33,0.256,,Immature,1,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,39,0.522,,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,33,0.29,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,48,0.932,7,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,54,1.292,8,Developing I,0,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,55,1.568,6,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,55,1.046,8,Spawning,4,Male,1
200704,7,57.77,-154.9932,3/19/2007 23:48,25,0.102,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,52,1.116,7,Prespawning I,0,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,14,0.016,,Immature,1,Female,2
200704,7,57.77,-154.9932,3/19/2007 23:48,12,0.01,,Immature,1,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,58,2.014,,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,12,0.01,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,63,2.898,,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,22,0.076,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,19,0.038,,Immature,1,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,47,1.004,5,Prespawning II,0,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,42,0.622,4,Prespawning II,0,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,52,1.228,,Spawning,4,Male,1
200704,8,57.8506,-154.8002,3/20/2007 8:42,22,0.064,,Immature,1,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,56,1.358,,Prespawning I,0,Female,2
200704,8,57.8506,-154.8002,3/20/2007 8:42,53,1.152,,Prespawning I,0,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,25,0.11,,Immature,1,Male,1
200704,9,58.2019,-153.3788,3/21/2007 20:57,26,0.118,,Immature,1,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,20,0.05,,Immature,1,Female,2
200704,9,58.2019,-153.3788,3/21/2007 20:57,28,0.15,,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,53,1.352,7,Prespawning I,0,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,41,0.514,4,Immature,1,Male,1
200704,10,57.6661,-154.7423,3/23/2007 9:55,51,1.184,7,Spawning,4,Male,1
